fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
434325,Thomas Partey,MID,Arsenal,0.0,0,0,17,0,33.8,20,0.29,0.29,0.0,1.04,211,2,0,5.1,13.0,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,85986,1,2,2,4.0,2,-2518,1726,4244,50,True,0,167199.0,Thomas,Partey,15.0,20.0,0.0,MID,MID,MID,0.0,167199,0,2,3,0,1,0,6,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,2
1088066,Jhon Durán,FWD,Aston Villa,0.0,0,0,3,0,0.3,38,0.01,0.01,0.0,0.41,211,0,0,0.0,0.0,2025-01-18T17:30:00Z,10,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,311906,0,2,2,0.0,1,-18478,10581,29059,58,False,0,476344.0,Jhon,Durán,44.0,38.0,0.0,FWD,FWD,FWD,0.0,476344,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1021586,Gabriel Martinelli Silva,MID,Arsenal,0.0,0,0,23,0,5.1,9,0.14,0.61,0.47,0.96,211,2,1,12.2,33.2,2025-01-18T17:30:00Z,81,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,404192,1,2,2,84.0,7,-84850,9429,94279,67,True,0,444145.0,Gabriel,Martinelli Silva,12.0,9.0,19.0,MID,MID,MID,7.0,444145,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,7
574645,Mikel Merino,MID,Arsenal,0.0,0,0,18,0,15.7,633,0.04,0.22,0.18,1.04,211,2,0,5.8,13.0,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,8072,1,2,2,29.0,2,-595,285,880,60,True,0,195384.0,Mikel,Merino,0.0,633.0,22.0,0,MID,MID,6.0,195384,1,3,2,0,3,0,7,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,18,0,4
749736,Kai Havertz,FWD,Arsenal,0.0,0,1,27,0,17.4,4,0.03,0.23,0.2,1.04,211,2,1,7.4,32.2,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,876123,1,2,2,24.0,7,-54128,12760,66888,78,True,0,219847.0,Kai,Havertz,6.0,4.0,30.0,MID,FWD,FWD,7.5,219847,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,2,8
318615,Leandro Trossard,MID,Arsenal,0.0,2,3,37,0,46.1,23,0.43,0.63,0.2,1.04,211,2,0,13.7,48.2,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,198615,1,2,2,43.0,10,11995,19303,7308,68,True,1,116216.0,Leandro,Trossard,26.0,23.0,20.0,MID,MID,MID,7.0,116216,2,2,0,0,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,4,11
1190033,Lamare Bogarde,DEF,Aston Villa,0.0,0,0,6,0,11.3,598,0.0,0.04,0.04,0.82,211,1,0,3.9,20.6,2025-01-18T17:30:00Z,53,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,28494,0,2,2,7.0,1,-526,292,818,40,False,0,515597.0,Lamare,Bogarde,0.0,598.0,44.0,0,DEF,DEF,4.0,515597,1,1,2,2,0,1,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
710159,Ezri Konsa Ngoyo,DEF,Aston Villa,0.0,0,0,2,0,0.5,44,0.0,0.0,0.0,1.33,211,2,0,0.9,8.4,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,739465,1,2,2,0.0,1,-14939,7294,22233,44,False,0,199798.0,Ezri,Konsa Ngoyo,48.0,44.0,38.0,DEF,DEF,DEF,4.5,199798,0,2,6,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
534670,Martin Ødegaard,MID,Arsenal,0.0,0,0,10,0,27.0,13,0.15,0.19,0.04,1.04,211,2,0,4.0,5.8,2025-01-18T17:30:00Z,90,0,0,0,0,0,0,0,False,2,0,0,0,0,22,0,603787,1,2,2,7.0,2,-21477,12659,34136,83,True,0,184029.0,Martin,Ødegaard,14.0,13.0,17.0,MID,MID,MID,8.0,184029,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
210111,Lucas Digne,DEF,Aston Villa,0.0,1,0,16,0,10.2,36,0.0,0.0,0.0,0.69,211,1,0,4.9,38.4,2025-01-18T17:30:00Z,45,0,0,0,0,0,0,0,False,1,0,0,0,0,22,0,749799,0,2,2,0.0,4,-37540,8084,45624,46,False,0,101188.0,Lucas,Digne,42.0,36.0,37.0,DEF,DEF,DEF,4.5,101188,0,0,4,3,0,1,4,5,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,16,0,6
