fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
426202,Divock Origi,FWD,Nott'm Forest,0.1,0,0,2,0,0.0,714,0.0,0.08,0.08,0.09,119,0,0,1.2,3.0,2023-11-12T14:00:00Z,1,19,0,0,0,0,12,0,9052,0,2,3,9.0,1,-1207,122,1329,50,False,0,152760.0,Divock,Origi,714.0,0.0,0.0,FWD,0,FWD,0.0,152760,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,1
1050166,Anthony Elanga,MID,Nott'm Forest,3.7,0,0,23,0,12.0,378,0.03,0.18,0.15,1.54,119,3,1,7.5,40.0,2023-11-12T14:00:00Z,90,19,0,0,0,0,12,0,79652,1,2,3,23.0,6,767,6292,5525,50,False,1,449434.0,Anthony,Elanga,378.0,432.0,486.0,MID,MID,MID,7.0,449434,1,1,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,26,0,6
575804,Harry Toffolo,DEF,Nott'm Forest,4.3,0,0,13,0,33.8,465,0.16,0.16,0.0,1.54,119,3,0,5.3,19.4,2023-11-12T14:00:00Z,90,19,0,0,0,0,12,0,9273,1,2,3,0.0,1,1256,2001,745,44,False,0,114241.0,Harry,Toffolo,465.0,444.0,0.0,DEF,DEF,DEF,0.0,114241,0,1,1,0,0,1,6,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,0,1
766435,Lucas Tolentino Coelho de Lima,MID,West Ham,3.3,0,2,28,0,17.5,539,0.06,0.48,0.42,1.64,119,2,1,9.7,49.6,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,149666,1,2,3,30.0,9,158,7034,6876,60,True,0,224024.0,Lucas,Tolentino Coelho de Lima,539.0,527.0,612.0,MID,MID,MID,6.0,224024,2,1,2,1,1,0,12,2,1,0,0,0,1,0,0,0,2,0,0,0,1,4,0,0,33,2,11
267371,Emerson Palmieri dos Santos,DEF,West Ham,0.3,0,0,10,0,12.7,532,0.02,0.18,0.16,1.68,119,2,0,2.8,7.2,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,65418,1,2,3,8.0,1,3930,6658,2728,45,True,0,109533.0,Emerson,Palmieri dos Santos,532.0,520.0,604.0,DEF,DEF,DEF,4.5,109533,0,1,0,3,0,0,5,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,1
1458711,Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,2.7,0,0,16,0,0.6,696,0.01,0.01,0.0,1.14,119,2,0,1.2,11.8,2023-11-12T14:00:00Z,75,19,0,0,0,0,12,0,6466,1,2,3,0.0,1,777,1074,297,45,False,0,575476.0,Murillo,Santiago Costa dos Santos,696.0,436.0,506.0,DEF,DEF,DEF,5.5,575476,0,0,3,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,1
1181700,Danilo dos Santos de Oliveira,MID,Nott'm Forest,0.3,0,0,3,0,2.5,442,0.01,0.01,0.0,1.1,119,2,0,1.2,9.4,2023-11-12T14:00:00Z,45,19,0,0,0,0,12,0,5664,0,2,3,0.0,1,-3,66,69,53,False,0,513046.0,Danilo,dos Santos de Oliveira,442.0,429.0,0.0,MID,MID,MID,0.0,513046,0,0,1,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
49543,Angelo Ogbonna,DEF,West Ham,0.3,0,0,3,0,0.0,577,0.0,0.0,0.0,0.05,119,0,0,0.1,1.0,2023-11-12T14:00:00Z,1,16,0,0,0,0,12,0,9768,0,2,3,0.0,1,-116,184,300,44,True,0,40669.0,Angelo,Ogbonna,577.0,0.0,0.0,DEF,0,DEF,0.0,40669,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
281207,Kurt Zouma,DEF,West Ham,0.5,0,0,16,0,0.4,544,0.01,0.01,0.0,1.68,119,2,0,1.8,17.8,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,184567,1,2,3,0.0,1,-27447,621,28068,45,True,0,103192.0,Kurt,Zouma,544.0,532.0,0.0,DEF,DEF,DEF,0.0,103192,0,2,4,1,1,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,18,0,1
795371,Ibrahim Sangaré,MID,Nott'm Forest,2.0,0,0,9,0,15.4,713,0.14,0.14,0.0,1.45,119,3,0,4.1,21.2,2023-11-12T14:00:00Z,89,19,0,0,0,0,12,0,1187,1,2,3,4.0,2,-26,69,95,50,False,0,210462.0,Ibrahim,Sangaré,713.0,442.0,521.0,MID,MID,MID,5.0,210462,0,0,3,2,3,1,5,5,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,4
592102,Moussa Niakhaté,DEF,Nott'm Forest,2.7,0,0,13,0,1.3,457,0.05,0.05,0.0,1.54,119,3,0,1.8,16.4,2023-11-12T14:00:00Z,90,19,0,0,0,0,12,0,5542,1,2,3,0.0,0,676,792,116,45,False,1,199170.0,Moussa,Niakhaté,457.0,0.0,0.0,DEF,0,DEF,0.0,199170,0,1,3,2,0,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,0,0
158545,Michail Antonio,FWD,West Ham,2.3,0,0,1,0,0.0,523,0.0,0.0,0.0,0.13,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,11,16,0,0,0,0,12,0,366189,0,2,3,0.0,1,20855,40579,19724,58,True,0,57531.0,Michail,Antonio,523.0,512.0,0.0,FWD,FWD,FWD,0.0,57531,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
307317,Vladimír Coufal,DEF,West Ham,1.0,0,0,15,0,6.4,528,0.02,0.02,0.0,1.68,119,2,0,3.1,24.8,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,351342,1,2,3,0.0,0,65983,79908,13925,46,True,1,164555.0,Vladimír,Coufal,528.0,516.0,0.0,DEF,DEF,DEF,0.0,164555,0,1,4,3,1,2,4,3,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,16,0,2
246331,Willy Boly,DEF,Nott'm Forest,0.7,0,0,4,0,0.4,439,0.0,0.0,0.0,0.4,119,1,0,1.0,7.8,2023-11-12T14:00:00Z,14,19,0,0,0,0,12,0,75396,0,2,3,2.0,1,-2200,2740,4940,45,False,0,90585.0,Willy,Boly,439.0,425.0,514.0,DEF,DEF,DEF,4.0,90585,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
891743,Mohammed Kudus,MID,West Ham,4.3,0,0,11,0,28.4,689,0.06,0.1,0.04,1.64,119,2,0,4.4,7.2,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,137585,1,2,3,8.0,1,88732,93254,4522,65,True,1,460842.0,Mohammed,Kudus,689.0,525.0,582.0,MID,MID,MID,6.5,460842,0,4,0,1,0,0,11,1,0,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,15,0,3
783505,Edson Álvarez Velázquez,MID,West Ham,1.0,0,0,12,0,1.0,642,0.01,0.1,0.09,1.56,119,2,0,2.0,12.8,2023-11-12T14:00:00Z,78,16,0,0,0,0,12,0,14819,1,2,3,6.0,2,38,780,742,50,True,0,213999.0,Edson,Álvarez Velázquez,642.0,511.0,616.0,MID,MID,MID,5.0,213999,0,1,4,0,2,0,5,1,1,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,13,0,4
210164,Alphonse Areola,GK,West Ham,2.0,0,0,14,0,0.0,524,0.0,0.0,0.0,1.68,119,2,0,2.3,22.6,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,3,3823410,1,2,3,0.0,2,19566,54656,35090,43,True,0,84182.0,Alphonse,Areola,524.0,513.0,600.0,GK,GK,GK,4.5,84182,0,0,1,0,0,0,6,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,16,0,2
643717,Taiwo Awoniyi,FWD,Nott'm Forest,3.0,0,0,22,0,5.9,437,0.01,1.33,1.32,1.14,119,2,1,8.2,38.2,2023-11-12T14:00:00Z,75,19,0,0,0,0,12,0,215037,1,2,3,38.0,6,-3560,8818,12378,64,False,0,210156.0,Taiwo,Awoniyi,437.0,424.0,527.0,FWD,FWD,FWD,5.5,210156,2,1,2,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,27,0,6
279490,James Ward-Prowse,MID,West Ham,5.0,2,3,45,0,71.4,664,0.57,0.72,0.15,1.68,119,2,0,12.2,45.8,2023-11-12T14:00:00Z,90,16,0,0,0,0,12,0,929024,1,2,3,5.0,11,-105880,26810,132690,61,True,0,101178.0,James,Ward-Prowse,664.0,531.0,614.0,MID,MID,MID,6.0,101178,0,2,1,1,0,0,5,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,47,3,11
155782,Aaron Cresswell,DEF,West Ham,1.0,0,0,3,0,0.0,530,0.0,0.0,0.0,0.05,119,0,0,0.0,0.0,2023-11-12T14:00:00Z,1,16,0,0,0,0,12,0,34756,0,2,3,0.0,1,-25,1127,1152,42,True,0,55459.0,Aaron,Cresswell,530.0,517.0,0.0,DEF,DEF,DEF,0.0,55459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
789502,Morgan Gibbs-White,MID,Nott'm Forest,3.3,1,0,19,0,28.7,447,0.12,0.28,0.16,1.54,119,3,0,6.8,16.2,2023-11-12T14:00:00Z,90,19,0,0,0,0,12,0,122381,1,2,3,23.0,5,-6097,1382,7479,57,False,0,222531.0,Morgan,Gibbs-White,447.0,433.0,515.0,MID,MID,MID,7.5,222531,1,3,3,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,24,0,5
765693,Orel Mangala,MID,Nott'm Forest,3.7,0,0,13,0,6.8,453,0.01,0.01,0.0,1.54,119,3,0,2.0,13.2,2023-11-12T14:00:00Z,90,19,0,0,0,0,12,0,2830,1,2,3,0.0,2,386,507,121,50,False,0,179519.0,Orel,Mangala,453.0,651.0,0.0,MID,MID,MID,0.0,179519,0,1,4,0,2,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,14,0,2
