fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1050166,Anthony Elanga,MID,Nott'm Forest,0.0,0,0,1,0,0.3,378,0.0,0.06,0.06,0.09,215,0,0,0.5,0.0,2024-01-30T19:30:00Z,12,1,0,0,0,0,22,0,148825,0,2,1,6.0,1,-40464,3530,43994,51,True,0,449434.0,Anthony,Elanga,378.0,432.0,486.0,MID,MID,MID,7.0,449434,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
575804,Harry Toffolo,DEF,Nott'm Forest,0.0,0,0,14,0,38.3,465,0.18,0.18,0.0,1.23,215,2,0,6.4,23.8,2024-01-30T19:30:00Z,90,1,0,0,0,0,22,0,15733,1,2,1,2.0,1,-702,919,1621,44,True,0,114241.0,Harry,Toffolo,465.0,444.0,0.0,DEF,DEF,DEF,0.0,114241,0,1,5,2,0,0,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,15,0,1
860920,Eddie Nketiah,FWD,Arsenal,3.0,0,0,2,0,0.3,13,0.0,0.03,0.03,0.31,215,1,0,0.5,0.0,2024-01-30T19:30:00Z,12,16,0,0,0,0,22,0,432883,0,2,1,5.0,1,-21139,5059,26198,52,False,0,205533.0,Eddie,Nketiah,13.0,11.0,284.0,FWD,FWD,FWD,5.5,205533,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1
889534,Emile Smith Rowe,MID,Arsenal,2.5,0,0,11,1,18.6,22,0.19,0.27,0.08,0.08,215,0,0,2.7,3.4,2024-01-30T19:30:00Z,70,16,0,0,0,0,22,0,10043,1,2,1,5.0,3,84,225,141,53,False,0,209289.0,Emile,Smith Rowe,22.0,19.0,325.0,MID,MID,MID,6.0,209289,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,3
776151,Benjamin White,DEF,Arsenal,4.5,0,0,12,0,19.9,29,0.16,0.16,0.0,0.4,215,1,0,4.8,15.6,2024-01-30T19:30:00Z,90,16,0,0,0,0,22,0,1169472,1,2,1,12.0,2,-4893,26029,30922,56,False,0,198869.0,Benjamin,White,29.0,24.0,11.0,DEF,DEF,DEF,5.5,198869,0,0,3,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,2
846383,Callum Hudson-Odoi,MID,Nott'm Forest,2.5,0,0,3,0,1.5,205,0.01,0.01,0.0,0.28,215,2,0,0.4,2.0,2024-01-30T19:30:00Z,26,1,0,0,0,0,22,0,8272,0,2,1,0.0,1,668,1121,453,47,True,0,209046.0,Callum,Hudson-Odoi,205.0,434.0,516.0,MID,MID,MID,6.0,209046,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
795179,Gabriel dos Santos Magalhães,DEF,Arsenal,7.5,0,0,12,0,8.9,5,0.04,0.04,0.0,0.4,215,1,0,2.9,19.6,2024-01-30T19:30:00Z,90,16,0,0,0,0,22,0,1931801,1,2,1,0.0,2,19779,84163,64384,50,False,0,226597.0,Gabriel,dos Santos Magalhães,5.0,3.0,5.0,DEF,DEF,DEF,6.0,226597,0,1,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,13,0,2
1458711,Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,0.5,0,0,20,0,0.6,696,0.0,0.0,0.0,1.23,215,2,0,5.4,51.2,2024-01-30T19:30:00Z,90,1,0,0,0,0,22,0,9105,1,2,1,2.0,1,340,1097,757,45,True,0,575476.0,Murillo,Santiago Costa dos Santos,696.0,436.0,506.0,DEF,DEF,DEF,5.5,575476,0,0,11,2,4,5,2,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,20,0,3
1181700,Danilo dos Santos de Oliveira,MID,Nott'm Forest,4.5,0,0,16,0,4.3,442,0.03,0.05,0.02,1.23,215,2,0,3.0,20.8,2024-01-30T19:30:00Z,90,1,0,0,0,0,22,0,7566,1,2,1,5.0,2,1329,1571,242,53,True,0,513046.0,Danilo,dos Santos de Oliveira,442.0,429.0,0.0,MID,MID,MID,0.0,513046,0,0,6,1,2,1,4,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,16,0,4
562727,David Raya Martin,GK,Arsenal,5.5,0,0,11,0,0.0,113,0.0,0.0,0.0,0.4,215,1,0,1.8,18.0,2024-01-30T19:30:00Z,90,16,0,0,0,0,22,2,679982,1,2,1,0.0,2,17311,35989,18678,49,False,0,154561.0,David,Raya Martin,113.0,15.0,1.0,GK,GK,GK,5.5,154561,0,0,1,0,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13,0,2
