fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
643228,Alex Palmer,GK,Ipswich,0.3,0,0,-1,0,0.0,764,0.0,0.0,0.0,2.55,326,4,0,2.7,26.8,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,3,6444,1,4,0,0.0,1,163,769,606,45,True,0,112520.0,Alex,Palmer,0.0,764.0,0.0,0,GK,GK,0.0,112520.0,0.0,0.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,2.0,0,1.0,0,1
1021586,Gabriel Martinelli Silva,MID,Arsenal,9.7,0,0,27,1,4.8,9,0.02,0.69,0.67,0.13,326,0,1,7.9,32.4,2025-04-20T13:00:00Z,72,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,346581,1,4,0,42.0,8,83552,89003,5451,65,False,0,444145.0,Gabriel,Martinelli Silva,12.0,9.0,19.0,MID,MID,MID,7.0,444145.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,27.0,0,8
574645,Mikel Merino,MID,Arsenal,9.3,1,0,13,0,19.0,633,0.04,0.48,0.44,0.09,326,0,0,6.1,26.6,2025-04-20T13:00:00Z,56,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,540382,1,4,0,15.0,4,188271,212474,24203,61,False,0,195384.0,Mikel,Merino,0.0,633.0,22.0,0,MID,MID,6.0,195384.0,0.0,1.0,1.0,4.0,0.0,0.0,2.0,6.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,13.0,0,4
318615,Leandro Trossard,MID,Arsenal,16.9,0,3,47,1,14.8,23,0.26,0.64,0.38,0.13,326,0,2,13.4,65.0,2025-04-20T13:00:00Z,83,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,469524,1,4,0,54.0,16,117034,135131,18097,67,False,0,116216.0,Leandro,Trossard,26.0,23.0,20.0,MID,MID,MID,7.0,116216.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,47.0,3,16
1079103,Jacob Greaves,DEF,Ipswich,-1.5,0,0,-4,0,0.6,270,0.0,0.0,0.0,2.55,326,4,0,3.6,35.4,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,297424,1,4,0,0.0,0,-21142,1005,22147,39,True,0,449429.0,Jacob,Greaves,0.0,270.0,0.0,0,DEF,DEF,0.0,449429.0,0.0,0.0,9.0,0.0,1.0,3.0,1.0,2.0,2.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0,0.0,0,-4.0,0,2
582499,Kieran Tierney,DEF,Arsenal,6.1,0,0,3,0,1.7,21,0.0,0.0,0.0,0.04,326,0,0,0.2,0.2,2025-04-20T13:00:00Z,17,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,15578,0,4,0,0.0,1,7843,8384,541,43,False,0,192895.0,Kieran,Tierney,24.0,21.0,0.0,DEF,DEF,DEF,0.0,192895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,1
305219,Massimo Luongo,MID,Ipswich,-1.3,0,0,3,0,0.0,277,0.0,0.0,0.0,0.3,326,1,0,0.0,0.0,2025-04-20T13:00:00Z,8,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,22987,0,4,0,0.0,1,54,430,376,43,True,0,106606.0,Massimo,Luongo,0.0,277.0,0.0,0,MID,MID,0.0,106606.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,1
750033,George Hirst,FWD,Ipswich,0.0,0,0,3,0,4.3,272,0.0,0.07,0.07,2.24,326,3,0,1.5,2.6,2025-04-20T13:00:00Z,81,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,4259,1,4,0,8.0,2,52,250,198,54,True,0,222625.0,George,Hirst,0.0,272.0,0.0,0,FWD,FWD,0.0,222625.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,2
980381,Leif Davis,DEF,Ipswich,-1.7,0,0,-22,0,0.2,267,0.0,0.0,0.0,1.31,326,4,0,0.0,0.0,2025-04-20T13:00:00Z,31,0,0,0,0,0,0,0,False,1,0,0,0,1,33,0,113801,1,4,0,0.0,-4,-3325,748,4073,42,True,0,455084.0,Leif,Davis,0.0,267.0,0.0,0,DEF,DEF,0.0,455084.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,-22.0,0,-4
955406,William Saliba,DEF,Arsenal,7.7,0,0,26,1,4.4,18,0.04,0.04,0.0,0.17,326,0,0,2.5,20.2,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,4068438,1,4,0,0.0,6,388743,415473,26730,66,False,0,462424.0,William,Saliba,20.0,18.0,6.0,DEF,DEF,DEF,6.0,462424.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,26.0,0,6
534670,Martin Ødegaard,MID,Arsenal,8.1,1,0,29,1,76.0,13,0.48,0.57,0.09,0.17,326,0,0,17.2,40.6,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,636120,1,4,0,55.0,6,25357,45269,19912,82,False,0,184029.0,Martin,Ødegaard,14.0,13.0,17.0,MID,MID,MID,8.0,184029.0,2.0,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,29.0,0,6
961995,Bukayo Saka,MID,Arsenal,7.3,0,0,9,0,60.3,17,0.87,1.39,0.52,0.09,326,0,0,9.2,3.6,2025-04-20T13:00:00Z,56,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,3337709,1,4,0,28.0,1,780407,816721,36314,105,False,0,223340.0,Bukayo,Saka,19.0,17.0,16.0,MID,MID,MID,10.0,223340.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,9.0,0,1
789578,Dara O'Shea,DEF,Ipswich,0.3,0,0,-3,0,0.4,630,0.01,0.01,0.0,2.55,326,4,0,1.7,17.0,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,147748,1,4,0,0.0,0,-2357,6469,8826,39,True,0,216616.0,Dara,O'Shea,173.0,630.0,0.0,DEF,DEF,DEF,0.0,216616.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,-3.0,0,0
654096,Declan Rice,MID,Arsenal,8.9,1,1,31,1,41.3,16,0.16,0.16,0.0,0.13,326,0,0,8.5,35.6,2025-04-20T13:00:00Z,72,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,451594,1,4,0,8.0,7,93226,99245,6019,62,False,0,204480.0,Declan,Rice,540.0,16.0,21.0,MID,MID,MID,6.5,204480.0,0.0,0.0,0.0,2.0,1.0,1.0,12.0,2.0,0.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0,0.0,0,31.0,1,9
801120,Jens Cajuste,MID,Ipswich,0.5,0,0,5,0,2.6,619,0.0,0.0,0.0,2.24,326,3,0,1.3,10.6,2025-04-20T13:00:00Z,81,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,16224,1,4,0,0.0,2,-872,533,1405,45,True,0,454667.0,Jens,Cajuste,0.0,619.0,0.0,0,MID,MID,0.0,454667.0,0.0,0.0,3.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,5.0,0,2
770267,Ben Johnson,DEF,Ipswich,2.3,0,0,-12,0,0.6,275,0.0,0.0,0.0,2.55,326,4,0,0.6,5.2,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,271306,1,4,0,0.0,0,39219,44829,5610,38,True,0,222018.0,Ben,Johnson,536.0,275.0,0.0,DEF,DEF,DEF,0.0,222018.0,0.0,0.0,2.0,0.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,-12.0,0,0
690149,Axel Tuanzebe,DEF,Ipswich,-0.7,0,0,-4,0,1.0,282,0.0,0.0,0.0,2.55,326,4,0,3.0,29.2,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,142596,1,4,0,0.0,0,-1863,1360,3223,39,True,0,180804.0,Axel,Tuanzebe,0.0,282.0,198.0,0,DEF,DEF,4.0,180804.0,0.0,0.0,5.0,1.0,0.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,-4.0,0,0
562727,David Raya Martin,GK,Arsenal,7.7,0,0,28,1,0.0,15,0.0,0.0,0.0,0.17,326,0,0,0.6,5.8,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,3963612,1,4,0,0.0,6,257201,280297,23096,56,False,0,154561.0,David,Raya Martin,113.0,15.0,1.0,GK,GK,GK,5.5,154561.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,28.0,0,6
1254234,Ethan Nwaneri,MID,Arsenal,9.3,0,0,25,0,8.6,12,0.06,0.22,0.16,0.08,326,0,1,6.9,36.2,2025-04-20T13:00:00Z,33,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,245353,0,4,0,24.0,6,-19627,13085,32712,45,False,0,499175.0,Ethan,Nwaneri,772.0,12.0,25.0,MID,MID,MID,5.5,499175.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,25.0,0,6
623621,Oleksandr Zinchenko,DEF,Arsenal,9.3,1,2,32,1,21.2,25,0.11,0.21,0.1,0.17,326,0,0,5.9,28.2,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,108208,1,4,0,10.0,11,6882,7651,769,48,False,0,206325.0,Oleksandr,Zinchenko,31.0,25.0,12.0,DEF,DEF,DEF,5.0,206325.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,32.0,2,11
789507,Jack Taylor,MID,Ipswich,-0.5,0,0,4,0,5.4,281,0.03,0.11,0.08,0.69,326,2,0,1.5,4.0,2025-04-20T13:00:00Z,45,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,3058,0,4,0,6.0,1,-23,26,49,48,True,0,231899.0,Jack,Taylor,0.0,281.0,0.0,0,MID,MID,0.0,231899.0,0.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,4.0,0,1
1073742,Julio Enciso,MID,Ipswich,3.5,0,0,5,0,1.5,121,0.01,0.03,0.02,1.86,326,2,0,1.3,9.4,2025-04-20T13:00:00Z,45,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,9461,1,4,0,2.0,1,534,1013,479,54,True,0,474120.0,Julio,Enciso,130.0,121.0,161.0,MID,MID,MID,5.5,474120.0,0.0,1.0,1.0,2.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,5.0,0,1
605647,Conor Chaplin,MID,Ipswich,-1.0,0,0,3,0,0.0,265,0.0,0.0,0.0,0.04,326,0,0,0.0,0.0,2025-04-20T13:00:00Z,1,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,8207,0,4,0,0.0,1,-9,18,27,51,True,0,196411.0,Conor,Chaplin,0.0,265.0,0.0,0,MID,MID,0.0,196411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,1
1113903,Liam Delap,FWD,Ipswich,3.3,0,0,1,0,0.1,268,0.0,0.0,0.0,0.3,326,1,0,0.0,0.0,2025-04-20T13:00:00Z,8,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,354463,0,4,0,0.0,1,-29317,7650,36967,56,True,0,463034.0,Liam,Delap,0.0,268.0,250.0,0,FWD,FWD,6.5,463034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,1.0,0,1
185326,Sam Morsy,MID,Ipswich,0.3,0,0,15,0,13.9,278,0.03,0.03,0.0,2.51,326,4,0,2.8,13.8,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,14264,1,4,0,0.0,2,-286,96,382,48,True,0,74944.0,Sam,Morsy,0.0,278.0,0.0,0,MID,MID,0.0,74944.0,0.0,2.0,1.0,2.0,2.0,0.0,5.0,4.0,2.0,0.0,0.0,0.0,1,0,0,0,2,0,0,0,0,0,0.0,0,15.0,0,4
914402,Jack Clarke,MID,Ipswich,-0.5,0,0,9,0,10.9,631,0.0,0.0,0.0,1.31,326,2,0,2.0,7.4,2025-04-20T13:00:00Z,34,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,4563,1,4,0,2.0,1,-89,35,124,54,True,0,443261.0,Jack,Clarke,0.0,631.0,0.0,0,MID,MID,0.0,443261.0,0.0,0.0,2.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,9.0,0,1
776151,Benjamin White,DEF,Arsenal,5.7,0,0,27,1,39.5,24,0.1,0.12,0.02,0.17,326,0,0,7.6,21.4,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,257391,1,4,0,15.0,6,3556,7508,3952,61,False,0,198869.0,Benjamin,White,29.0,24.0,11.0,DEF,DEF,DEF,5.5,198869.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,27.0,0,6
564842,Cameron Burgess,DEF,Ipswich,-0.5,0,0,-4,0,10.5,263,0.03,0.03,0.0,1.23,326,2,0,2.4,13.4,2025-04-20T13:00:00Z,55,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,241444,0,4,0,0.0,0,-3261,7898,11159,38,True,0,122411.0,Cameron,Burgess,0.0,263.0,0.0,0,DEF,DEF,0.0,122411.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,-4.0,0,0
1021834,Jakub Kiwior,DEF,Arsenal,10.1,0,0,28,1,5.0,8,0.02,0.02,0.0,0.17,326,0,0,1.8,10.8,2025-04-20T13:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,275547,1,4,0,2.0,6,185406,188572,3166,48,False,0,440854.0,Jakub,Kiwior,10.0,8.0,9.0,DEF,DEF,DEF,5.5,440854.0,0.0,2.0,4.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,28.0,0,6
246575,Raheem Sterling,MID,Arsenal,4.9,0,0,2,0,12.8,186,0.06,0.06,0.0,0.04,326,0,0,1.8,1.4,2025-04-20T13:00:00Z,17,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,94755,0,4,0,4.0,1,43,520,477,67,False,0,103955.0,Raheem,Sterling,216.0,186.0,0.0,MID,MID,MID,0.0,103955.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,2.0,0,1
1406436,Myles Lewis-Skelly,MID,Arsenal,5.7,0,0,3,0,2.9,597,0.02,0.1,0.08,0.08,326,0,0,1.0,2.2,2025-04-20T13:00:00Z,33,0,0,0,0,0,0,0,False,10,0,0,0,0,33,0,50252,0,4,0,5.0,1,8221,11365,3144,45,False,0,499169.0,Myles,Lewis-Skelly,764.0,597.0,10.0,MID,MID,DEF,5.5,499169.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0,3.0,0,1
