fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
169719,Chris Wood,FWD,Nott'm Forest,0.0,0,0,5,0,10.7,447,0.01,0.01,0.0,1.36,318,1,0,1.5,4.2,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,3012821,1,1,0,0.0,2,-623390,12215,635605,70,True,0,60689.0,Chris,Wood,468.0,447.0,525.0,FWD,FWD,FWD,7.5,60689,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1077975,Armando Broja,FWD,Everton,0.0,0,0,8,1,23.9,156,0.02,0.02,0.0,0.48,318,0,0,3.9,5.4,2025-04-12T14:00:00Z,63,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,6136,1,1,0,10.0,2,82,184,102,53,False,0,440323.0,Armando,Broja,193.0,156.0,0.0,FWD,FWD,FWD,0.0,440323,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2
352887,Abdoulaye Doucouré,MID,Everton,0.0,0,3,33,1,29.3,217,0.08,0.41,0.33,0.52,318,0,1,9.6,40.8,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,38756,1,1,0,26.0,10,-3903,1608,5511,51,False,1,121599.0,Abdoulaye,Doucouré,249.0,217.0,0.0,MID,MID,MID,0.0,121599,1,0,0,1,0,0,7,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,2,9
874025,Vitalii Mykolenko,DEF,Everton,0.0,0,0,28,1,12.5,231,0.1,0.1,0.0,0.52,318,0,0,2.8,15.2,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,600033,1,1,0,0.0,6,-96566,693,97259,44,False,0,224967.0,Vitalii,Mykolenko,260.0,231.0,292.0,DEF,DEF,DEF,5.0,224967,0,1,3,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,6
789502,Morgan Gibbs-White,MID,Nott'm Forest,0.0,0,0,7,0,6.8,433,0.01,0.11,0.1,1.36,318,1,0,3.0,4.2,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,723773,1,1,0,19.0,2,-8558,46045,54603,65,True,0,222531.0,Morgan,Gibbs-White,447.0,433.0,515.0,MID,MID,MID,7.5,222531,1,2,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2
827315,Nicolás Domínguez,MID,Nott'm Forest,0.0,0,0,19,1,12.8,431,0.02,0.04,0.02,0.68,318,0,0,3.2,17.6,2025-04-12T14:00:00Z,74,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,4381,1,1,0,2.0,3,-28,83,111,48,True,0,250199.0,Nicolás,Domínguez,712.0,431.0,519.0,MID,MID,MID,5.0,250199,0,0,2,2,1,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,3
950474,James Garner,MID,Everton,0.0,0,0,22,1,9.7,223,0.03,0.18,0.15,0.52,318,0,0,4.2,14.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,2253,1,1,0,18.0,3,-20,73,93,49,False,0,232928.0,James,Garner,250.0,223.0,303.0,MID,MID,MID,5.0,232928,1,3,4,3,0,0,4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,3
1098607,Jake O'Brien,DEF,Everton,0.0,0,0,25,1,1.8,582,0.01,0.04,0.03,0.52,318,0,0,2.0,9.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,44966,1,1,0,9.0,6,230,2917,2687,45,False,0,512462.0,Jake,O'Brien,235.0,582.0,293.0,DEF,DEF,DEF,5.0,512462,0,0,4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,6
766611,Nikola Milenković,DEF,Nott'm Forest,0.0,0,0,7,0,1.4,573,0.0,0.0,0.0,1.36,318,1,0,2.2,19.0,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,8,0,0,0,0,32,0,1874585,1,1,0,2.0,2,246755,282512,35757,51,True,0,227444.0,Nikola,Milenković,0.0,573.0,505.0,0,DEF,DEF,5.5,227444,0,0,5,2,2,0,1,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,7,0,4
1030829,Jarrad Branthwaite,DEF,Everton,0.0,0,0,20,1,0.8,219,0.16,0.16,0.0,0.52,318,0,0,2.5,22.4,2025-04-12T14:00:00Z,90,0,0,0,0,0,0,0,False,16,0,0,0,0,32,0,167398,1,1,0,2.0,5,-3948,4299,8247,48,False,1,480455.0,Jarrad,Branthwaite,245.0,219.0,290.0,DEF,DEF,DEF,5.5,480455,0,1,6,0,0,1,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,5
