fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
789630,Marcus Tavernier,MID,Bournemouth,2.0,0,0,9,0,31.2,86,0.1,0.1,0.0,1.31,217,1,0,5.0,12.8,2024-02-01T19:30:00Z,90,19,0,0,0,0,22,0,68969,1,1,1,6.0,2,-12165,2430,14595,54,False,0,201658.0,Marcus,Tavernier,86.0,83.0,84.0,MID,MID,MID,5.5,201658,0,0,1,2,0,0,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2
267371,Emerson Palmieri dos Santos,DEF,West Ham,1.5,0,0,14,0,3.3,532,0.01,0.01,0.0,1.17,217,1,0,2.5,21.4,2024-02-01T19:30:00Z,90,3,0,0,0,0,22,0,335834,1,1,1,0.0,2,12146,31339,19193,46,True,0,109533.0,Emerson,Palmieri dos Santos,532.0,520.0,604.0,DEF,DEF,DEF,4.5,109533,0,0,4,3,0,0,4,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,2
846369,Luis Sinisterra,MID,Bournemouth,1.0,0,0,0,0,2.6,705,0.02,0.07,0.05,0.07,217,0,0,2.1,5.2,2024-02-01T19:30:00Z,22,19,0,0,0,0,22,0,4589,0,1,1,13.0,1,86,571,485,55,False,0,224995.0,Luis,Sinisterra,705.0,80.0,91.0,MID,MID,MID,5.0,224995,0,0,0,1,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
794253,Justin Kluivert,MID,Bournemouth,1.5,0,0,3,0,14.4,72,0.04,0.04,0.0,0.07,217,0,0,2.7,4.4,2024-02-01T19:30:00Z,22,19,0,0,0,0,22,0,36116,0,1,1,8.0,1,-2415,1806,4221,46,False,0,222683.0,Justin,Kluivert,72.0,71.0,81.0,MID,MID,MID,7.0,222683,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1
214426,Danny Ings,FWD,West Ham,5.5,0,0,5,0,11.0,535,0.02,0.02,0.0,0.05,217,0,0,1.6,3.2,2024-02-01T19:30:00Z,22,3,0,0,0,0,22,0,70845,0,1,1,2.0,1,2193,3944,1751,56,True,0,84939.0,Danny,Ings,535.0,523.0,0.0,FWD,FWD,FWD,0.0,84939,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,1
770267,Ben Johnson,DEF,West Ham,1.5,0,0,10,0,1.8,536,0.02,0.02,0.0,1.17,217,1,0,1.9,16.8,2024-02-01T19:30:00Z,90,3,0,0,0,0,22,0,7184,1,1,1,0.0,2,-25,158,183,44,True,0,222018.0,Ben,Johnson,536.0,275.0,0.0,DEF,DEF,DEF,0.0,222018,0,0,4,1,0,0,10,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
281207,Kurt Zouma,DEF,West Ham,1.5,0,0,11,0,0.7,544,0.0,0.0,0.0,1.17,217,1,0,1.2,11.6,2024-02-01T19:30:00Z,90,3,0,0,0,0,22,0,162168,1,1,1,0.0,2,-2178,2894,5072,45,True,0,103192.0,Kurt,Zouma,544.0,532.0,0.0,DEF,DEF,DEF,0.0,103192,0,0,4,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,2
904021,Romain Faivre,MID,Bournemouth,1.9,0,0,-2,0,0.9,799,0.01,0.01,0.0,0.0,217,0,0,0.1,0.0,2024-02-01T19:30:00Z,1,19,0,0,0,0,22,0,0,0,1,1,0.0,0,0,0,0,50,False,1,441240.0,Romain,Faivre,799.0,66.0,92.0,MID,MID,MID,4.5,441240,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,0
1140003,Illia Zabarnyi,DEF,Bournemouth,1.0,0,0,9,0,11.1,89,0.03,0.03,0.0,1.31,217,1,0,3.1,17.4,2024-02-01T19:30:00Z,90,19,0,0,0,0,22,0,20575,1,1,1,2.0,2,-682,713,1395,44,False,0,477580.0,Illia,Zabarnyi,89.0,85.0,71.0,DEF,DEF,DEF,5.0,477580,0,1,3,0,0,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,2
785411,Marcos Senesi,DEF,Bournemouth,1.0,0,0,14,0,2.2,83,0.02,0.09,0.07,1.31,217,1,0,2.5,16.6,2024-02-01T19:30:00Z,90,19,0,0,0,0,22,0,326562,1,1,1,6.0,2,-36593,5114,41707,45,False,0,221466.0,Marcos,Senesi,83.0,79.0,72.0,DEF,DEF,DEF,4.5,221466,0,0,4,1,1,1,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,2
