fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1086012,Anssumane Fati Vieira,MID,Brighton,0.0,0,0,5,0,2.0,700,0.01,0.21,0.2,0.23,254,1,0,2.7,6.4,2024-02-24T15:00:00Z,29,9,0,0,0,0,26,0,39216,0,1,1,19.0,1,2095,2844,749,64,True,0,465607.0,Anssumane,Fati Vieira,700.0,0.0,0.0,MID,0,MID,0.0,465607,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,7,0,1
179410,Idrissa Gueye,MID,Everton,0.0,0,0,8,0,1.4,254,0.01,0.01,0.0,0.56,254,0,0,0.8,6.6,2024-02-24T15:00:00Z,48,5,0,0,0,0,26,0,3777,1,1,1,0.0,1,18,103,85,48,False,0,80801.0,Idrissa,Gueye,254.0,222.0,302.0,MID,MID,MID,5.5,80801,0,0,0,2,0,0,5,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1
243138,James Tarkowski,DEF,Everton,0.0,0,0,17,0,11.1,265,0.08,0.08,0.0,1.25,254,1,0,6.0,44.6,2024-02-24T15:00:00Z,90,5,0,0,0,0,26,0,631502,1,1,1,4.0,1,29522,50439,20917,46,False,1,17761.0,James,Tarkowski,265.0,236.0,291.0,DEF,DEF,DEF,5.5,17761,0,0,6,2,1,5,3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,17,0,3
1227012,Simon Adingra,MID,Brighton,0.0,0,0,7,0,10.3,122,0.15,0.34,0.19,0.28,254,1,0,5.1,0.8,2024-02-24T15:00:00Z,90,9,0,0,0,0,26,0,167731,1,1,1,40.0,2,108920,115233,6313,50,True,0,535818.0,Simon,Adingra,122.0,113.0,543.0,MID,MID,MID,5.5,535818,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2
662936,Ben Godfrey,DEF,Everton,0.0,0,0,10,0,4.8,252,0.13,0.13,0.0,1.25,254,1,0,2.8,20.8,2024-02-24T15:00:00Z,90,5,0,0,0,0,26,0,14760,1,1,1,2.0,2,382,657,275,43,False,0,198826.0,Ben,Godfrey,252.0,715.0,0.0,DEF,DEF,DEF,0.0,198826,0,1,1,1,1,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,2
942549,Billy Gilmour,MID,Brighton,0.0,0,0,3,0,20.3,133,0.04,0.08,0.04,0.4,254,1,0,2.6,3.8,2024-02-24T15:00:00Z,80,9,0,0,0,1,26,0,31778,1,1,1,2.0,-1,-217,897,1114,49,True,0,243568.0,Billy,Gilmour,133.0,124.0,0.0,MID,MID,MID,0.0,243568,0,2,1,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,0,-1
612150,Dominic Calvert-Lewin,FWD,Everton,0.0,0,0,9,1,0.5,246,0.0,0.0,0.0,0.69,254,0,0,1.4,9.6,2024-02-24T15:00:00Z,67,5,0,0,0,0,26,0,98514,1,1,1,4.0,2,7861,14330,6469,58,False,0,177815.0,Dominic,Calvert-Lewin,246.0,220.0,0.0,FWD,FWD,FWD,0.0,177815,0,1,4,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,2
167008,Pascal Groß,MID,Brighton,0.0,1,3,31,0,87.0,134,0.29,0.34,0.05,0.28,254,1,0,13.5,43.4,2024-02-24T15:00:00Z,90,9,0,0,0,0,26,0,1138181,1,1,1,5.0,7,406363,432686,26323,65,True,1,60307.0,Pascal,Groß,134.0,125.0,0.0,MID,MID,MID,0.0,60307,0,1,0,3,0,0,5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,32,2,6
688278,Pervis Estupiñán,DEF,Brighton,0.0,0,0,5,0,25.7,131,0.22,0.22,0.0,0.23,254,1,0,3.8,10.4,2024-02-24T15:00:00Z,30,9,0,0,0,0,26,0,2816382,0,1,1,2.0,1,-659,103594,104253,50,True,0,204214.0,Pervis,Estupiñán,131.0,122.0,147.0,DEF,DEF,DEF,4.5,204214,0,0,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1079485,Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,-1,0,0.6,691,0.0,0.08,0.08,0.56,254,1,0,2.2,0.6,2024-02-24T15:00:00Z,22,5,0,0,0,0,26,0,14051,0,1,1,21.0,0,43,566,523,57,False,1,486385.0,Norberto Bercique,Gomes Betuncal,691.0,218.0,311.0,FWD,FWD,FWD,5.5,486385,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0
