fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
352887,Abdoulaye Doucouré,MID,Everton,1.5,0,0,14,0,2.8,217,0.01,0.03,0.02,0.66,45,1,0,1.8,12.6,2024-09-21T14:00:00Z,90,False,11,0,0,0,0,5,0,27682,1,1,1,3.0,2,-3364,677,4041,53,False,0,121599.0,Abdoulaye,Doucouré,249.0,217.0,0.0,MID,MID,MID,0.0,121599,0,0,2,2,2,1,9,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,14,0,4
154280,Jordan Ayew,MID,Leicester,1.0,0,0,6,0,2.4,192,0.01,0.1,0.09,1.1,45,1,0,1.7,0.0,2024-09-21T14:00:00Z,90,False,8,0,0,0,0,5,0,26910,1,1,1,15.0,2,-1505,1391,2896,53,True,0,80146.0,Jordan,Ayew,221.0,192.0,0.0,MID,MID,MID,0.0,80146,0,3,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2
1336566,Facundo Buonanotte,MID,Leicester,2.3,0,0,-3,0,1.7,117,0.01,0.05,0.04,0.22,45,0,0,0.8,1.4,2024-09-21T14:00:00Z,34,False,8,0,0,0,0,5,0,32267,0,1,1,5.0,0,-2950,2982,5932,50,True,1,536916.0,Facundo,Buonanotte,125.0,117.0,168.0,MID,MID,MID,5.0,536916,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
967941,Mads Hermansen,GK,Leicester,1.5,0,0,12,0,0.1,293,0.0,0.0,0.0,1.1,45,1,0,3.6,36.0,2024-09-21T14:00:00Z,90,False,8,0,0,0,0,5,4,56728,1,1,1,0.0,3,1745,5469,3724,45,True,0,467189.0,Mads,Hermansen,0.0,293.0,0.0,0,GK,GK,0.0,467189,0,0,0,0,0,0,7,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,4,0,16,0,3
286119,Jamie Vardy,FWD,Leicester,2.7,0,0,5,0,1.2,306,0.01,0.01,0.0,1.02,45,1,0,0.8,0.0,2024-09-21T14:00:00Z,82,False,8,0,0,0,0,5,0,1224199,1,1,1,8.0,2,490998,531497,40499,57,True,0,101668.0,Jamie,Vardy,0.0,306.0,0.0,0,FWD,FWD,0.0,101668,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
950474,James Garner,MID,Everton,1.0,0,0,5,0,4.7,223,0.0,0.01,0.01,0.66,45,1,0,2.8,19.6,2024-09-21T14:00:00Z,90,False,11,0,0,0,0,5,0,1715,1,1,1,4.0,1,-58,97,155,50,False,1,232928.0,James,Garner,250.0,223.0,303.0,MID,MID,MID,5.0,232928,0,0,3,2,1,1,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
765693,Orel Mangala,MID,Everton,2.0,0,0,15,0,14.3,651,0.06,0.06,0.0,0.66,45,1,0,2.3,8.6,2024-09-21T14:00:00Z,90,False,11,0,0,0,0,5,0,398,1,1,1,0.0,2,75,132,57,50,False,0,179519.0,Orel,Mangala,453.0,651.0,0.0,MID,MID,MID,0.0,179519,0,1,0,0,3,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,2
1340895,Bilal El Khannouss,MID,Leicester,0.2,0,0,10,0,24.2,635,0.03,0.03,0.0,0.88,45,1,0,3.1,6.4,2024-09-21T14:00:00Z,55,False,8,0,0,0,0,5,0,4005,1,1,1,0.0,1,-197,398,595,50,True,0,513527.0,Bilal,El Khannouss,0.0,635.0,0.0,0,MID,MID,0.0,513527,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1
710158,James Justin,DEF,Leicester,0.7,0,0,19,0,16.3,295,0.02,0.02,0.0,1.1,45,1,0,3.9,22.4,2024-09-21T14:00:00Z,90,False,8,0,0,0,0,5,0,29264,1,1,1,0.0,2,1225,3469,2244,45,True,0,220627.0,James,Justin,0.0,295.0,0.0,0,DEF,DEF,0.0,220627,0,3,2,3,1,1,3,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,2
290410,Michael Keane,DEF,Everton,1.9,0,0,2,0,0.1,228,0.0,0.0,0.0,0.66,45,1,0,2.1,20.8,2024-09-21T14:00:00Z,90,False,11,0,0,0,0,5,0,566968,1,1,1,0.0,1,12047,47945,35898,40,False,1,106611.0,Michael,Keane,257.0,228.0,295.0,DEF,DEF,DEF,4.5,106611,0,0,8,0,0,1,2,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,2,0,3
