fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1086012,Anssumane Fati Vieira,MID,Brighton,3.0,0,0,3,0,1.3,700,0.03,0.2,0.17,0.56,94,1,0,2.7,6.2,2023-10-29T14:00:00Z,32,10,0,0,0,0,10,0,77474,0,1,1,19.0,1,21885,26824,4939,65,True,0,465607.0,Anssumane,Fati Vieira,700.0,0.0,0.0,MID,0,MID,0.0,465607,1,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,1
1352713,Carlos Baleba,MID,Brighton,1.7,0,0,7,0,2.8,690,0.01,0.18,0.17,0.41,94,1,0,1.9,3.2,2023-10-29T14:00:00Z,70,10,0,0,0,0,10,0,6885,1,1,1,13.0,2,2551,3497,946,45,True,0,535301.0,Carlos,Baleba,690.0,115.0,167.0,MID,MID,MID,5.0,535301,1,0,1,2,0,0,6,3,1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,9,0,2
494417,Harry Wilson,MID,Fulham,1.7,1,0,12,0,21.0,288,0.06,0.06,0.0,0.71,94,0,0,4.4,21.2,2023-10-29T14:00:00Z,32,5,0,0,0,0,10,0,14365,0,1,1,2.0,3,-964,366,1330,53,False,1,153682.0,Harry,Wilson,288.0,259.0,329.0,MID,MID,MID,5.5,153682,0,0,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,3
198444,Tim Ream,DEF,Fulham,1.7,0,0,11,0,0.3,281,0.0,0.0,0.0,1.32,94,1,0,1.9,18.6,2023-10-29T14:00:00Z,90,5,0,0,0,0,10,0,180261,1,1,1,0.0,2,-17719,2556,20275,45,False,0,82514.0,Tim,Ream,281.0,253.0,0.0,DEF,DEF,DEF,0.0,82514,0,0,3,0,6,1,3,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,11,0,4
502420,Harrison Reed,MID,Fulham,1.0,0,0,5,0,0.1,282,0.0,0.01,0.01,0.61,94,1,0,0.5,1.4,2023-10-29T14:00:00Z,57,5,0,0,0,0,10,0,48650,1,1,1,3.0,1,-4106,733,4839,48,False,0,153366.0,Harrison,Reed,282.0,254.0,336.0,MID,MID,MID,4.5,153366,0,0,0,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
862608,Kaoru Mitoma,MID,Brighton,2.0,0,0,16,0,20.4,143,0.33,0.42,0.09,0.71,94,1,0,5.0,9.4,2023-10-29T14:00:00Z,90,10,0,0,0,0,10,0,3811549,1,1,1,20.0,2,37596,285396,247800,65,True,0,451340.0,Kaoru,Mitoma,143.0,136.0,157.0,MID,MID,MID,6.5,451340,0,0,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,2
1227012,Simon Adingra,MID,Brighton,3.7,0,0,3,0,2.6,122,0.02,0.17,0.15,0.41,94,1,0,4.5,6.8,2023-10-29T14:00:00Z,70,10,0,0,0,0,10,0,76713,1,1,1,36.0,2,37468,46724,9256,50,True,0,535818.0,Simon,Adingra,122.0,113.0,543.0,MID,MID,MID,5.5,535818,1,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,5,0,2
575779,Andreas Hoelgebaum Pereira,MID,Fulham,2.3,0,0,2,0,12.6,267,0.02,0.32,0.3,0.71,94,0,0,4.4,5.6,2023-10-29T14:00:00Z,32,5,0,0,0,0,10,0,91887,0,1,1,26.0,1,-15659,1065,16724,55,False,0,156689.0,Andreas,Hoelgebaum Pereira,267.0,240.0,327.0,MID,MID,MID,5.5,156689,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,1
524434,João Palhinha Gonçalves,MID,Fulham,4.3,0,3,30,0,12.4,280,0.01,0.14,0.13,1.32,94,1,1,8.5,66.0,2023-10-29T14:00:00Z,90,5,0,0,0,0,10,0,34855,1,1,1,7.0,10,-3213,1174,4387,50,False,0,154296.0,João,Palhinha Gonçalves,280.0,0.0,673.0,MID,0,MID,5.5,154296,1,4,3,5,5,0,11,10,5,0,0,0,1,0,0,0,2,0,0,0,4,2,0,0,36,3,12
942549,Billy Gilmour,MID,Brighton,0.7,0,0,2,0,2.2,133,0.03,0.09,0.06,0.3,94,0,0,1.1,2.2,2023-10-29T14:00:00Z,19,10,0,0,0,0,10,0,52449,0,1,1,7.0,1,-5982,1693,7675,49,True,0,243568.0,Billy,Gilmour,133.0,124.0,0.0,MID,MID,MID,0.0,243568,0,0,1,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
