fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1233655,Alex Scott,MID,Bournemouth,1.5,0,0,3,0,1.1,77,0.01,0.08,0.07,0.83,278,1,0,2.2,4.0,2025-03-09T14:00:00Z,19,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,3162,0,2,2,17.0,1,47,84,37,47,False,0,503139.0,Alex,Scott,644.0,77.0,90.0,MID,MID,MID,5.0,503139,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1195281,Milos Kerkez,DEF,Bournemouth,3.3,1,0,23,0,15.8,70,0.07,0.09,0.02,1.53,278,2,0,7.0,35.4,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,1722062,1,2,2,19.0,4,43625,100462,56837,51,False,0,544877.0,Milos,Kerkez,595.0,70.0,371.0,DEF,DEF,DEF,6.0,544877,1,2,0,2,1,1,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,4
724306,Yves Bissouma,MID,Spurs,0.0,0,0,11,0,2.2,482,0.01,0.1,0.09,1.2,278,1,0,1.1,3.6,2025-03-09T14:00:00Z,45,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,27920,1,2,2,5.0,0,-177,356,533,48,True,1,227127.0,Yves,Bissouma,493.0,482.0,587.0,MID,MID,MID,5.5,227127,0,2,1,2,1,0,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,0
439369,Ryan Christie,MID,Bournemouth,3.5,0,0,25,0,29.6,63,0.14,0.14,0.0,0.7,278,1,0,5.0,20.6,2025-03-09T14:00:00Z,70,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,22983,1,2,2,0.0,2,-3978,350,4328,49,False,0,158499.0,Ryan,Christie,65.0,63.0,87.0,MID,MID,MID,5.0,158499,0,1,2,2,4,0,6,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,25,0,4
317564,Kepa Arrizabalaga,GK,Bournemouth,2.3,0,0,0,0,0.0,152,0.0,0.0,0.0,1.53,278,2,0,1.3,13.2,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,28,2,327328,1,2,2,0.0,1,-6672,11467,18139,46,False,0,109745.0,Kepa,Arrizabalaga,187.0,152.0,2.0,GK,GK,GK,4.5,109745,0,0,1,0,0,0,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1
1386775,Lucas Bergvall,MID,Spurs,3.0,1,0,18,0,12.9,481,0.01,0.05,0.04,1.0,278,1,0,3.7,21.2,2025-03-09T14:00:00Z,45,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,126388,0,2,2,3.0,4,1932,8266,6334,44,True,0,570526.0,Lucas,Bergvall,0.0,481.0,586.0,0,MID,MID,5.5,570526,0,2,1,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,4
754126,Kevin Danso,DEF,Spurs,2.3,0,0,9,0,0.8,767,0.0,0.24,0.24,2.2,278,2,0,3.0,18.2,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,3,0,0,0,0,28,0,7291,1,2,2,11.0,1,532,1273,741,45,True,0,135720.0,Kevin,Danso,0.0,767.0,570.0,0,DEF,DEF,4.5,135720,0,0,8,2,0,0,3,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,9,0,3
789630,Marcus Tavernier,MID,Bournemouth,4.3,0,1,31,0,41.6,83,0.19,0.64,0.45,0.7,278,1,1,13.7,57.0,2025-03-09T14:00:00Z,80,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,26962,1,2,2,38.0,7,-871,1160,2031,54,False,1,201658.0,Marcus,Tavernier,86.0,83.0,84.0,MID,MID,MID,5.5,201658,2,1,0,3,0,1,5,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,1,7
959407,James Hill,DEF,Bournemouth,1.3,0,0,4,0,0.8,68,0.0,0.05,0.05,1.53,278,2,0,2.9,21.8,2025-03-09T14:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,67008,1,2,2,6.0,1,450,2359,1909,39,False,0,463981.0,James,Hill,69.0,68.0,77.0,DEF,DEF,DEF,4.0,463981,0,0,8,1,2,0,2,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,3
1250253,Dango Ouattara,MID,Bournemouth,3.5,0,0,3,0,0.4,74,0.0,0.05,0.05,0.83,278,1,0,1.6,4.6,2025-03-09T14:00:00Z,19,0,0,0,0,0,0,0,False,18,0,0,0,0,28,0,576460,0,2,2,11.0,1,-58810,14875,73685,52,False,0,533463.0,Dango,Ouattara,78.0,74.0,83.0,MID,MID,MID,6.0,533463,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
