fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
422685,Bruno Borges Fernandes,MID,Man Utd,2.7,0,2,19,0,25.7,366,0.12,0.6,0.48,1.52,209,1,0,8.2,16.8,2025-01-16T20:00:00Z,90,False,17,0,0,0,0,21,0,1250514,1,1,3,39.0,4,310183,346720,36537,83,True,0,141746.0,Bruno,Borges Fernandes,373.0,366.0,449.0,MID,MID,MID,9.0,141746,2,1,1,0,0,0,6,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,2,4
1199272,Rasmus Højlund,FWD,Man Utd,2.1,0,0,6,0,22.1,375,0.17,0.39,0.22,1.31,209,1,0,3.7,2.4,2025-01-16T20:00:00Z,52,False,17,0,0,0,0,21,0,180098,1,1,3,12.0,1,39475,54860,15385,69,True,0,497894.0,Rasmus,Højlund,617.0,375.0,465.0,FWD,FWD,FWD,6.5,497894,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
966021,Taylor Harwood-Bellis,DEF,Southampton,1.5,0,0,16,0,22.1,461,0.01,0.05,0.04,3.2,209,3,0,6.1,33.8,2025-01-16T20:00:00Z,90,False,14,0,0,0,0,21,0,857557,1,1,3,5.0,1,-37804,8169,45973,41,False,0,245719.0,Taylor,Harwood-Bellis,0.0,461.0,0.0,0,DEF,DEF,0.0,245719,0,2,4,4,0,2,3,5,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,16,0,3
847983,Lisandro Martínez,DEF,Man Utd,2.5,0,0,6,0,16.0,380,0.02,0.02,0.0,1.52,209,1,0,3.7,19.4,2025-01-16T20:00:00Z,90,False,17,0,0,0,0,21,0,409375,1,1,3,2.0,1,36613,46444,9831,44,True,1,221820.0,Lisandro,Martínez,391.0,380.0,437.0,DEF,DEF,DEF,5.0,221820,0,0,4,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1200631,Lesley Ugochukwu,MID,Southampton,0.9,0,0,17,0,3.3,188,0.02,0.02,0.0,2.19,209,1,0,3.2,28.4,2025-01-16T20:00:00Z,82,False,14,0,0,0,0,21,0,26122,1,1,3,0.0,2,-90,889,979,44,False,0,503714.0,Lesley,Ugochukwu,613.0,188.0,676.0,MID,MID,MID,5.0,503714,0,1,3,2,0,3,4,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,17,0,4
157723,Christian Eriksen,MID,Man Utd,1.9,1,0,16,0,14.2,370,0.32,0.32,0.0,0.04,209,0,0,3.2,17.6,2025-01-16T20:00:00Z,7,False,17,0,0,0,0,21,0,19483,0,1,3,0.0,4,-432,218,650,53,True,0,80607.0,Christian,Eriksen,379.0,370.0,0.0,MID,MID,MID,0.0,80607,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,4
1292833,Tyler Dibling,MID,Southampton,2.9,1,0,14,1,16.3,608,0.01,0.24,0.23,1.38,209,0,0,5.3,7.2,2025-01-16T20:00:00Z,62,False,14,0,0,0,0,21,0,282358,1,1,3,29.0,5,1416,28952,27536,45,False,1,496661.0,Tyler,Dibling,0.0,608.0,0.0,0,MID,MID,0.0,496661,2,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,5
412357,Paul Onuachu,FWD,Southampton,0.9,0,0,2,0,0.0,470,0.0,0.0,0.0,1.01,209,2,0,0.0,0.0,2025-01-16T20:00:00Z,7,False,14,0,0,0,0,21,0,24356,0,1,3,0.0,1,831,3102,2271,49,False,0,147611.0,Paul,Onuachu,0.0,470.0,0.0,0,FWD,FWD,0.0,147611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
924610,Sugawara Yukinari,DEF,Southampton,0.9,0,0,-4,0,16.8,474,0.04,0.04,0.0,3.2,209,3,0,3.5,14.0,2025-01-16T20:00:00Z,90,False,14,0,0,0,0,21,0,18054,1,1,3,4.0,1,-831,135,966,43,False,0,219279.0,Sugawara,Yukinari,0.0,474.0,0.0,0,DEF,DEF,0.0,219279,0,0,5,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,0,1
1035614,Manuel Ugarte,MID,Man Utd,0.9,0,0,8,0,3.2,652,0.02,0.02,0.0,1.31,209,1,0,1.2,8.6,2025-01-16T20:00:00Z,53,False,17,1,0,0,0,21,0,11161,1,1,3,0.0,-1,1590,2280,690,49,True,0,232112.0,Manuel,Ugarte,0.0,652.0,459.0,0,MID,MID,5.0,232112,0,1,1,2,3,0,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,-1
