fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
434325,Thomas Partey,MID,Arsenal,8.1,0,0,15,0,3.8,20,0.02,0.02,0.0,1.75,331,2,0,1.8,13.8,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,91445,1,2,2,0.0,2,7744,9584,1840,49,True,0,167199.0,Thomas,Partey,15.0,20.0,0.0,MID,MID,MID,0.0,167199,0,1,1,0,2,1,8,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,15,0,4
1336751,Justin Devenny,MID,Crystal Palace,1.0,0,0,2,0,3.8,645,0.01,0.15,0.14,1.12,331,2,0,2.7,4.6,2025-04-23T19:00:00Z,79,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,9679,1,2,2,19.0,1,-139,220,359,45,False,1,489706.0,Justin,Devenny,0.0,645.0,276.0,0,MID,MID,4.5,489706,1,0,0,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
466672,Jefferson Lerma Solís,MID,Crystal Palace,3.4,0,0,12,0,1.4,206,0.05,0.05,0.0,1.22,331,2,0,1.6,14.6,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,9664,1,2,2,0.0,2,141,844,703,48,False,0,152551.0,Jefferson,Lerma Solís,231.0,206.0,272.0,MID,MID,MID,5.0,152551,0,0,7,2,2,0,3,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,12,0,4
1021586,Gabriel Martinelli Silva,MID,Arsenal,9.7,0,0,11,0,13.1,9,0.21,0.25,0.04,1.75,331,2,0,3.7,4.4,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,346581,1,2,2,19.0,2,83552,89003,5451,65,True,0,444145.0,Gabriel,Martinelli Silva,12.0,9.0,19.0,MID,MID,MID,7.0,444145,1,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,2
771294,Ismaïla Sarr,MID,Crystal Palace,3.6,0,0,6,0,18.8,585,0.1,0.35,0.25,0.38,331,0,0,4.4,3.2,2025-04-23T19:00:00Z,27,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,1399330,0,2,2,22.0,1,18661,81208,62547,58,False,0,232185.0,Ismaïla,Sarr,0.0,585.0,267.0,0,MID,MID,6.5,232185,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
318615,Leandro Trossard,MID,Arsenal,16.9,0,1,27,0,3.9,23,0.02,0.66,0.64,1.75,331,2,1,7.4,32.4,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,469524,1,2,2,38.0,8,117034,135131,18097,67,True,0,116216.0,Leandro,Trossard,26.0,23.0,20.0,MID,MID,MID,7.0,116216,2,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1,8
582499,Kieran Tierney,DEF,Arsenal,6.1,0,0,6,0,12.0,21,0.01,0.01,0.0,0.1,331,0,0,1.9,6.8,2025-04-23T19:00:00Z,4,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,15578,0,2,2,0.0,1,7843,8384,541,43,True,0,192895.0,Kieran,Tierney,24.0,21.0,0.0,DEF,DEF,DEF,0.0,192895,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1120224,Tyrick Mitchell,DEF,Crystal Palace,2.4,0,0,5,0,12.3,210,0.04,0.04,0.0,1.22,331,2,0,3.2,17.6,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,1,0,0,0,0,33,0,285661,1,2,2,2.0,1,-1069,13352,14421,48,False,0,244723.0,Tyrick,Mitchell,234.0,210.0,258.0,DEF,DEF,DEF,5.0,244723,0,0,3,1,1,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
955406,William Saliba,DEF,Arsenal,7.7,0,0,5,0,5.1,18,0.02,0.29,0.27,1.75,331,2,0,4.1,30.6,2025-04-23T19:00:00Z,90,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,4068438,1,2,2,5.0,1,388743,415473,26730,66,True,0,462424.0,William,Saliba,20.0,18.0,6.0,DEF,DEF,DEF,6.0,462424,1,0,5,1,2,2,3,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,5,0,3
534670,Martin Ødegaard,MID,Arsenal,8.1,1,0,22,0,30.8,13,0.2,0.32,0.12,1.65,331,2,0,6.0,19.8,2025-04-23T19:00:00Z,85,0,0,0,0,0,0,0,False,7,0,0,0,0,33,0,636120,1,2,2,9.0,5,25357,45269,19912,82,True,0,184029.0,Martin,Ødegaard,14.0,13.0,17.0,MID,MID,MID,8.0,184029,0,0,0,0,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,5
