fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
312765,Jack Grealish,MID,Man City,1.7,0,0,1,0,13.6,354,0.05,0.05,0.0,0.0,236,0,0,1.8,2.4,2024-02-10T12:30:00Z,3,9,0,0,0,0,24,0,176917,0,0,2,2.0,1,-6444,919,7363,72,True,0,114283.0,Jack,Grealish,354.0,349.0,419.0,MID,MID,MID,6.5,114283,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,0,1
488139,Bernardo Veiga de Carvalho e Silva,MID,Man City,2.0,0,0,4,0,1.3,344,0.01,0.01,0.0,0.03,236,0,0,0.8,6.2,2024-02-10T12:30:00Z,13,9,0,0,0,0,24,0,457544,0,0,2,0.0,1,-61434,21338,82772,64,True,0,165809.0,Bernardo,Veiga de Carvalho e Silva,344.0,342.0,416.0,MID,MID,MID,6.5,165809,0,0,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
521318,Manuel Akanji,DEF,Man City,1.3,0,0,7,0,7.8,341,0.02,0.23,0.21,0.29,236,0,0,2.4,6.8,2024-02-10T12:30:00Z,56,9,0,0,0,0,24,0,413502,1,0,2,9.0,1,-18305,3341,21646,49,True,0,211975.0,Manuel,Akanji,341.0,340.0,404.0,DEF,DEF,DEF,5.5,211975,0,1,2,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,8,0,1
263653,John Stones,DEF,Man City,4.0,0,1,28,1,17.6,368,0.04,0.04,0.0,0.32,236,0,0,3.3,15.8,2024-02-10T12:30:00Z,90,9,0,0,0,0,24,0,282079,1,0,2,0.0,7,1561,4485,2924,53,True,0,97299.0,John,Stones,368.0,362.0,409.0,DEF,DEF,DEF,5.5,97299,0,0,2,0,2,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,0,6
179410,Idrissa Gueye,MID,Everton,0.0,0,0,9,0,11.8,254,0.01,0.01,0.0,1.31,236,2,0,2.4,12.4,2024-02-10T12:30:00Z,88,13,0,0,0,0,24,0,3665,1,0,2,0.0,1,51,105,54,48,False,1,80801.0,Idrissa,Gueye,254.0,222.0,302.0,MID,MID,MID,5.5,80801,0,1,0,5,1,0,4,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,10,0,1
243138,James Tarkowski,DEF,Everton,1.7,0,0,16,0,0.1,265,0.0,0.0,0.0,1.63,236,2,0,2.8,27.8,2024-02-10T12:30:00Z,90,13,0,0,0,0,24,0,602618,1,0,2,0.0,1,-14039,16593,30632,46,False,0,17761.0,James,Tarkowski,265.0,236.0,291.0,DEF,DEF,DEF,5.5,17761,0,1,8,1,1,2,2,1,0,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,17,0,3
815006,Phil Foden,MID,Man City,10.7,0,0,11,1,17.0,353,0.06,0.26,0.2,0.32,236,0,0,5.9,8.4,2024-02-10T12:30:00Z,90,9,0,0,0,0,24,0,3198837,1,0,2,34.0,3,362096,428526,66430,80,True,0,209244.0,Phil,Foden,353.0,348.0,414.0,MID,MID,MID,8.0,209244,1,3,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,16,0,3
662936,Ben Godfrey,DEF,Everton,1.0,0,0,5,0,0.3,252,0.0,0.2,0.2,0.69,236,0,0,4.2,20.2,2024-02-10T12:30:00Z,55,13,0,0,0,0,24,0,13737,1,0,2,21.0,1,58,303,245,43,False,0,198826.0,Ben,Godfrey,252.0,715.0,0.0,DEF,DEF,DEF,0.0,198826,1,1,3,0,0,2,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,8,0,1
612150,Dominic Calvert-Lewin,FWD,Everton,2.0,0,0,4,0,0.6,246,0.0,0.06,0.06,0.84,236,1,0,0.8,5.2,2024-02-10T12:30:00Z,77,13,0,0,0,0,24,0,84048,1,0,2,2.0,2,-6714,3347,10061,58,False,0,177815.0,Dominic,Calvert-Lewin,246.0,220.0,0.0,FWD,FWD,FWD,0.0,177815,0,1,3,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,2
1079485,Norberto Bercique Gomes Betuncal,FWD,Everton,0.0,0,0,1,0,0.3,691,0.0,0.0,0.0,0.79,236,1,0,0.0,0.0,2024-02-10T12:30:00Z,12,13,0,0,0,0,24,0,13798,0,0,2,0.0,1,-536,301,837,57,False,0,486385.0,Norberto Bercique,Gomes Betuncal,691.0,218.0,311.0,FWD,FWD,FWD,5.5,486385,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
363364,Ederson Santana de Moraes,GK,Man City,4.3,0,1,28,1,0.0,352,0.0,0.0,0.0,0.32,236,0,0,1.8,17.6,2024-02-10T12:30:00Z,90,9,0,0,0,0,24,1,1600104,1,0,2,0.0,7,-7262,36025,43287,55,True,0,121160.0,Ederson,Santana de Moraes,352.0,347.0,399.0,GK,GK,GK,5.5,121160,0,0,1,0,0,0,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,29,1,7
1098752,Lewis Dobbin,MID,Everton,-0.3,0,0,2,0,0.1,624,0.0,0.0,0.0,0.32,236,0,0,0.0,0.0,2024-02-10T12:30:00Z,2,13,0,0,0,0,24,0,5733,0,0,2,0.0,1,-59,85,144,45,False,0,461421.0,Lewis,Dobbin,624.0,37.0,57.0,MID,MID,MID,5.0,461421,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
874025,Vitalii Mykolenko,DEF,Everton,1.7,0,0,10,0,1.2,260,0.0,0.0,0.0,1.63,236,2,0,0.8,6.6,2024-02-10T12:30:00Z,90,13,0,0,0,0,24,0,630761,1,0,2,0.0,1,-3614,31210,34824,46,False,0,224967.0,Vitalii,Mykolenko,260.0,231.0,292.0,DEF,DEF,DEF,5.0,224967,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,1
23354,Ashley Young,DEF,Everton,2.0,0,0,5,0,0.4,588,0.0,0.0,0.0,0.84,236,1,0,0.7,4.6,2024-02-10T12:30:00Z,77,13,0,0,0,0,24,0,27107,1,0,2,2.0,2,-16,386,402,44,False,0,18892.0,Ashley,Young,588.0,238.0,0.0,DEF,DEF,DEF,0.0,18892,0,0,2,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
974753,Julián Álvarez,FWD,Man City,6.7,0,0,4,1,47.3,343,0.22,0.27,0.05,0.29,236,0,0,6.5,7.6,2024-02-10T12:30:00Z,76,9,0,0,0,0,24,0,3166145,1,0,2,10.0,2,-350055,81858,431913,68,True,0,461358.0,Julián,Álvarez,343.0,352.0,0.0,FWD,FWD,FWD,0.0,461358,0,1,0,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,2
1185748,Amadou Onana,MID,Everton,-0.5,0,0,3,0,0.4,261,0.0,0.0,0.0,0.79,236,1,0,0.1,0.8,2024-02-10T12:30:00Z,12,13,0,0,0,0,24,0,16288,0,0,2,0.0,1,-893,69,962,47,False,0,449871.0,Amadou,Onana,261.0,233.0,59.0,MID,MID,MID,5.0,449871,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1
1356310,Youssef Ramalho Chermiti,FWD,Everton,-0.3,0,0,2,0,0.0,645,0.0,0.0,0.0,0.32,236,0,0,0.0,0.0,2024-02-10T12:30:00Z,1,13,0,0,0,0,24,0,5518,0,0,2,0.0,1,81,260,179,48,False,0,491012.0,Youssef,Ramalho Chermiti,645.0,237.0,312.0,FWD,FWD,FWD,5.0,491012,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
77690,Seamus Coleman,DEF,Everton,-0.7,0,0,6,0,0.5,247,0.0,0.0,0.0,0.94,236,2,0,0.8,7.0,2024-02-10T12:30:00Z,34,13,0,0,0,0,24,0,4035,0,0,2,0.0,0,209,347,138,44,False,0,59949.0,Seamus,Coleman,247.0,221.0,294.0,DEF,DEF,DEF,4.5,59949,0,0,1,2,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0
737066,Erling Haaland,FWD,Man City,7.3,0,3,57,1,21.8,355,0.11,0.79,0.68,0.32,236,0,2,14.1,69.6,2024-02-10T12:30:00Z,90,9,0,0,0,0,24,0,7148625,1,0,2,50.0,13,610332,635894,25562,143,True,0,223094.0,Erling,Haaland,355.0,351.0,430.0,FWD,FWD,FWD,14.0,223094,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,62,3,13
675088,Rodrigo Hernandez,MID,Man City,6.0,0,0,13,1,30.0,365,0.09,0.13,0.04,0.32,236,0,0,5.7,21.6,2024-02-10T12:30:00Z,90,9,0,0,0,0,24,0,556514,1,0,2,5.0,3,5066,20155,15089,56,True,0,220566.0,Rodrigo,Hernandez,365.0,360.0,421.0,MID,MID,MID,6.5,220566,0,0,1,1,2,1,8,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,13,0,5
169200,Kevin De Bruyne,MID,Man City,6.3,1,0,13,0,13.2,349,0.03,0.24,0.21,0.03,236,0,0,3.4,16.8,2024-02-10T12:30:00Z,33,9,0,0,0,0,24,0,3348399,0,0,2,4.0,4,172833,259953,87120,108,True,0,61366.0,Kevin,De Bruyne,349.0,345.0,0.0,MID,MID,MID,0.0,61366,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,4
417068,Nathan Aké,DEF,Man City,6.0,1,2,33,1,17.4,342,0.05,0.16,0.11,0.32,236,0,0,6.4,31.2,2024-02-10T12:30:00Z,90,9,0,0,0,0,24,0,671140,1,0,2,15.0,11,9306,37262,27956,50,True,0,126184.0,Nathan,Aké,342.0,341.0,405.0,DEF,DEF,DEF,5.5,126184,0,0,0,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,33,2,11
942368,Jérémy Doku,MID,Man City,2.7,0,0,17,1,31.3,678,0.39,0.44,0.05,0.32,236,0,0,7.8,13.2,2024-02-10T12:30:00Z,86,9,0,0,0,0,24,0,241563,1,0,2,33.0,3,-17960,9631,27591,65,True,0,248875.0,Jérémy,Doku,678.0,346.0,418.0,MID,MID,MID,6.5,248875,0,1,0,1,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18,0,3
303919,Jordan Pickford,GK,Everton,3.3,0,0,12,0,0.0,263,0.0,0.0,0.0,1.63,236,2,0,1.2,12.4,2024-02-10T12:30:00Z,90,13,0,0,0,0,24,1,1107669,1,0,2,0.0,1,33806,60602,26796,45,False,0,111234.0,Jordan,Pickford,263.0,235.0,287.0,GK,GK,GK,5.5,111234,0,0,2,0,0,0,9,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,1
1030829,Jarrad Branthwaite,DEF,Everton,3.7,0,0,12,0,0.1,245,0.0,0.0,0.0,1.63,236,2,0,2.7,26.4,2024-02-10T12:30:00Z,90,13,0,0,0,0,24,0,455848,1,0,2,0.0,1,78036,91137,13101,41,False,0,480455.0,Jarrad,Branthwaite,245.0,219.0,290.0,DEF,DEF,DEF,5.5,480455,0,1,5,2,0,2,3,4,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,13,0,3
955529,Matheus Luiz Nunes,MID,Man City,3.3,0,0,6,0,15.5,566,0.05,0.05,0.0,0.29,236,0,0,2.9,3.2,2024-02-10T12:30:00Z,56,9,0,0,0,0,24,0,9581,1,0,2,10.0,1,-139,82,221,48,True,0,465351.0,Matheus Luiz,Nunes,566.0,356.0,407.0,MID,MID,DEF,5.5,465351,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,7,0,1
614006,Rúben Gato Alves Dias,DEF,Man City,3.7,0,0,26,1,1.4,350,0.01,0.09,0.08,0.32,236,0,0,3.0,13.6,2024-02-10T12:30:00Z,90,9,0,0,0,0,24,0,680767,1,0,2,15.0,6,-6594,8987,15581,55,True,0,171314.0,Rúben,Gato Alves Dias,350.0,361.0,408.0,DEF,DEF,DEF,5.5,171314,0,2,1,0,1,0,7,1,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,28,0,6
939542,Dwight McNeil,MID,Everton,1.3,0,0,14,0,22.7,259,0.18,0.21,0.03,1.31,236,2,0,4.3,18.2,2024-02-10T12:30:00Z,87,13,0,0,0,0,24,0,36365,1,0,2,2.0,2,-6518,1125,7643,54,False,0,433154.0,Dwight,McNeil,259.0,230.0,300.0,MID,MID,MID,6.0,433154,0,0,1,1,0,2,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,2
751649,Jack Harrison,MID,Everton,3.7,0,0,9,0,10.8,661,0.0,0.03,0.03,1.63,236,2,0,2.0,4.8,2024-02-10T12:30:00Z,90,13,0,0,0,0,24,0,18842,1,0,2,4.0,2,1090,3568,2478,55,False,0,221399.0,Jack,Harrison,661.0,224.0,352.0,MID,MID,MID,5.5,221399,0,0,0,0,2,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2
950474,James Garner,MID,Everton,0.7,0,0,8,0,10.8,250,0.01,0.01,0.0,1.63,236,2,0,3.1,20.6,2024-02-10T12:30:00Z,90,13,0,0,0,0,24,0,10298,1,0,2,0.0,1,-353,372,725,49,False,1,232928.0,James,Garner,250.0,223.0,303.0,MID,MID,MID,5.0,232928,0,0,5,1,2,0,4,5,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,8,0,3
159833,Kyle Walker,DEF,Man City,2.0,0,0,11,0,22.5,369,0.02,0.02,0.0,0.03,236,0,0,2.7,4.4,2024-02-10T12:30:00Z,33,9,0,0,0,0,24,0,1878433,0,0,2,0.0,1,-25628,76904,102532,55,True,0,58621.0,Kyle,Walker,369.0,363.0,187.0,DEF,DEF,DEF,4.5,58621,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,1
