fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
862608,Mitoma Kaoru,MID,Brighton,1.3,0,0,7,0,1.3,136,0.12,0.12,0.0,0.17,193,0,0,0.9,3.6,2025-01-04T17:30:00Z,28,False,1,0,0,0,0,20,0,618573,0,1,1,4.0,1,-99292,7893,107185,64,True,0,451340.0,Kaoru,Mitoma,143.0,136.0,157.0,MID,MID,MID,6.5,451340,0,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1
303346,Adam Webster,DEF,Brighton,-0.3,0,0,6,0,1.0,147,0.01,0.03,0.02,0.17,193,0,0,3.3,15.0,2025-01-04T17:30:00Z,24,False,1,0,0,0,0,20,0,6230,0,1,1,17.0,1,-61,41,102,43,True,0,110735.0,Adam,Webster,153.0,147.0,153.0,DEF,DEF,DEF,4.5,110735,1,0,3,1,1,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
434325,Thomas Partey,MID,Arsenal,3.2,0,0,10,0,2.0,20,0.03,0.12,0.09,1.52,193,1,0,1.9,10.6,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,90578,1,1,1,6.0,2,75,4702,4627,50,False,0,167199.0,Thomas,Partey,15.0,20.0,0.0,MID,MID,MID,0.0,167199,0,0,0,2,1,0,7,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
1430151,Brajan Gruda,MID,Brighton,0.8,0,0,0,0,1.6,595,0.02,0.18,0.16,0.58,193,1,0,3.8,3.2,2025-01-04T17:30:00Z,45,False,1,0,0,0,0,20,0,2572,1,1,1,33.0,1,6,116,110,54,True,0,513433.0,Brajan,Gruda,0.0,595.0,162.0,0,MID,MID,5.5,513433,1,0,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1021586,Gabriel Martinelli Silva,MID,Arsenal,4.3,0,0,2,0,4.3,9,0.01,0.01,0.0,0.97,193,1,0,1.4,3.6,2025-01-04T17:30:00Z,45,False,5,0,0,0,0,20,0,568190,0,1,1,6.0,1,94407,131701,37294,68,False,0,444145.0,Gabriel,Martinelli Silva,12.0,9.0,19.0,MID,MID,MID,7.0,444145,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1168311,Yasin Ayari,MID,Brighton,1.2,0,0,19,0,18.2,600,0.01,0.05,0.04,0.88,193,1,0,3.2,11.2,2025-01-04T17:30:00Z,90,False,1,0,0,0,0,20,0,3460,1,1,1,3.0,2,-103,88,191,50,True,0,509416.0,Yasin,Ayari,124.0,600.0,166.0,MID,MID,MID,5.0,509416,0,0,1,2,2,0,9,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,19,0,4
574645,Mikel Merino,MID,Arsenal,3.5,1,0,18,0,24.8,633,0.05,0.17,0.12,1.52,193,1,0,5.5,21.8,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,7819,1,1,1,8.0,4,774,1409,635,60,False,1,195384.0,Mikel,Merino,0.0,633.0,22.0,0,MID,MID,6.0,195384,0,3,2,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,4
318615,Leandro Trossard,MID,Arsenal,2.8,0,0,13,0,4.9,23,0.07,0.16,0.09,1.52,193,1,0,1.8,2.8,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,203827,1,1,1,10.0,2,-14444,11407,25851,68,False,0,116216.0,Leandro,Trossard,26.0,23.0,20.0,MID,MID,MID,7.0,116216,0,1,1,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,2
1352713,Carlos Baleba,MID,Brighton,1.2,0,0,13,0,5.9,115,0.01,0.05,0.04,0.88,193,1,0,1.2,5.2,2025-01-04T17:30:00Z,90,False,1,0,0,0,0,20,0,18366,1,1,1,1.0,2,-860,833,1693,50,True,0,535301.0,Carlos,Baleba,690.0,115.0,167.0,MID,MID,MID,5.0,535301,0,0,2,1,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,2
1131987,Bart Verbruggen,GK,Brighton,2.5,0,0,11,0,0.0,146,0.0,0.0,0.0,0.88,193,1,0,1.9,19.4,2025-01-04T17:30:00Z,90,False,1,0,0,0,0,20,2,301532,1,1,1,0.0,2,-19489,11702,31191,45,True,0,489639.0,Bart,Verbruggen,152.0,146.0,139.0,GK,GK,GK,4.5,489639,0,0,1,0,0,0,8,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,12,0,2
955406,William Saliba,DEF,Arsenal,5.2,0,0,8,0,1.3,18,0.01,0.01,0.0,1.52,193,1,0,2.2,20.4,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,3331508,1,1,1,0.0,2,-50765,63683,114448,63,False,0,462424.0,William,Saliba,20.0,18.0,6.0,DEF,DEF,DEF,6.0,462424,0,0,3,1,0,2,6,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,2
534670,Martin Ødegaard,MID,Arsenal,2.7,0,0,2,0,1.8,13,0.02,0.02,0.0,0.17,193,0,0,0.8,0.2,2025-01-04T17:30:00Z,26,False,5,0,0,0,0,20,0,737885,0,1,1,6.0,1,-62702,31998,94700,84,False,0,184029.0,Martin,Ødegaard,14.0,13.0,17.0,MID,MID,MID,8.0,184029,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
866686,Matt O'Riley,MID,Brighton,0.5,0,0,5,0,11.8,629,0.09,0.1,0.01,0.58,193,1,0,2.1,5.6,2025-01-04T17:30:00Z,45,False,1,0,0,0,0,20,0,5486,1,1,1,4.0,1,-519,281,800,55,True,0,219249.0,Matt,O'Riley,0.0,629.0,164.0,0,MID,MID,5.5,219249,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1105912,Riccardo Calafiori,DEF,Arsenal,1.5,0,0,6,0,2.7,578,0.01,0.01,0.0,1.52,193,1,0,1.4,9.0,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,143490,1,1,1,2.0,1,2947,7665,4718,58,False,1,466075.0,Riccardo,Calafiori,0.0,578.0,7.0,0,DEF,DEF,5.5,466075,0,1,0,1,3,0,5,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
282775,Jorge Luiz Frello Filho,MID,Arsenal,1.5,0,0,16,0,14.6,7,0.16,0.16,0.0,1.35,193,1,0,1.9,4.4,2025-01-04T17:30:00Z,63,False,5,0,0,0,0,20,0,25497,1,1,1,0.0,2,-273,786,1059,47,False,0,85955.0,Jorge Luiz,Frello Filho,9.0,7.0,0.0,MID,MID,MID,0.0,85955,0,3,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,2
654096,Declan Rice,MID,Arsenal,4.5,0,2,28,0,57.7,16,0.42,0.46,0.04,1.52,193,1,0,8.2,15.4,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,296412,1,1,1,9.0,4,-5108,10118,15226,62,False,0,204480.0,Declan,Rice,540.0,16.0,21.0,MID,MID,MID,6.5,204480,1,2,0,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,3,5
795179,Gabriel dos Santos Magalhães,DEF,Arsenal,4.3,0,0,9,0,2.2,3,0.01,0.01,0.0,1.52,193,1,0,1.2,10.2,2025-01-04T17:30:00Z,90,False,5,0,0,0,0,20,0,3233511,1,1,1,0.0,2,72395,158836,86441,64,False,0,226597.0,Gabriel,dos Santos Magalhães,5.0,3.0,5.0,DEF,DEF,DEF,6.0,226597,0,1,1,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2
