fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
862608,Mitoma Kaoru,MID,Brighton,0.7,0,0,9,0,31.5,136,0.2,0.31,0.11,1.65,94,2,0,5.8,7.8,2024-11-02T15:00:00Z,86,False,12,0,0,0,0,10,0,607504,1,1,2,19.0,2,-97434,15016,112450,65,False,0,451340.0,Kaoru,Mitoma,143.0,136.0,157.0,MID,MID,MID,6.5,451340,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2
933768,Curtis Jones,MID,Liverpool,7.3,1,0,14,0,10.4,324,0.0,0.16,0.16,0.24,94,0,0,3.9,19.0,2024-11-02T15:00:00Z,24,False,5,0,0,0,0,10,0,37992,0,1,2,10.0,4,18081,21466,3385,53,True,0,206915.0,Curtis,Jones,300.0,324.0,388.0,MID,MID,MID,5.5,206915,0,1,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,4
1430151,Brajan Gruda,MID,Brighton,-0.3,0,0,2,0,11.1,595,0.01,0.01,0.0,0.32,94,0,0,2.3,6.2,2024-11-02T15:00:00Z,14,False,12,0,0,0,0,10,0,2301,0,1,2,6.0,1,5,80,75,54,False,0,513433.0,Brajan,Gruda,0.0,595.0,162.0,0,MID,MID,5.5,513433,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1068482,Evan Ferguson,FWD,Brighton,2.0,0,0,3,0,0.0,123,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2024-11-02T15:00:00Z,2,False,12,0,0,0,0,10,0,37644,0,1,2,0.0,1,69,4576,4507,55,False,0,487117.0,Evan,Ferguson,132.0,123.0,179.0,FWD,FWD,FWD,5.5,487117,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1168311,Yasin Ayari,MID,Brighton,1.0,0,0,23,0,25.3,600,0.21,0.23,0.02,1.33,94,2,0,6.4,23.4,2024-11-02T15:00:00Z,75,False,12,0,0,0,0,10,0,3027,1,1,2,15.0,2,6,194,188,50,False,0,509416.0,Yasin,Ayari,124.0,600.0,166.0,MID,MID,MID,5.0,509416,1,3,2,2,3,0,7,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,23,0,4
776689,Caoimhin Kelleher,GK,Liverpool,3.0,0,0,12,0,0.0,325,0.0,0.0,0.0,1.01,94,1,0,2.3,22.6,2024-11-02T15:00:00Z,90,False,5,0,0,0,0,10,4,196780,1,1,2,0.0,3,55517,62698,7181,44,True,0,200720.0,Caoimhin,Kelleher,301.0,325.0,101.0,GK,GK,GK,4.5,200720,0,0,0,0,0,0,8,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,1,0,13,0,3
292462,Mohamed Salah,MID,Liverpool,11.3,0,2,31,0,21.8,328,0.12,0.65,0.53,1.01,94,1,1,11.0,38.8,2024-11-02T15:00:00Z,90,False,5,0,0,0,0,10,0,4520911,1,1,2,49.0,9,320939,350342,29403,127,True,0,118748.0,Mohamed,Salah,308.0,328.0,381.0,MID,MID,MID,14.5,118748,2,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,3,10
1131987,Bart Verbruggen,GK,Brighton,4.0,0,0,14,0,0.0,146,0.0,0.0,0.0,1.65,94,2,0,5.4,54.4,2024-11-02T15:00:00Z,90,False,12,0,0,0,0,10,6,204650,1,1,2,0.0,3,-9648,6883,16531,45,False,0,489639.0,Bart,Verbruggen,152.0,146.0,139.0,GK,GK,GK,4.5,489639,0,0,2,0,0,0,10,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,6,0,20,0,3
950561,Darwin Núñez Ribeiro,FWD,Liverpool,3.3,0,0,11,0,11.3,316,0.03,0.1,0.07,0.89,94,1,0,4.8,7.6,2024-11-02T15:00:00Z,76,False,5,0,0,0,0,10,0,253660,1,1,2,29.0,2,22244,32606,10362,71,True,0,447203.0,Darwin,Núñez Ribeiro,293.0,316.0,397.0,FWD,FWD,FWD,6.5,447203,1,1,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11,0,2
774448,Ferdi Kadioglu,DEF,Brighton,3.8,0,0,12,0,20.6,628,0.08,0.3,0.22,1.65,94,2,1,10.0,56.6,2024-11-02T15:00:00Z,86,False,12,0,0,0,0,10,0,22631,1,1,2,23.0,6,928,3500,2572,45,False,1,231416.0,Ferdi,Kadioglu,0.0,628.0,148.0,0,DEF,DEF,4.5,231416,1,0,4,2,0,2,2,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,6
