fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1086012,Anssumane Fati Vieira,MID,Brighton,-0.8,0,0,3,0,2.4,700,0.07,0.07,0.0,0.59,312,1,0,0.3,0.4,2024-04-06T16:30:00Z,14,1,0,0,0,0,32,0,38165,0,3,0,0.0,1,-383,185,568,64,True,0,465607.0,Anssumane,Fati Vieira,700.0,0.0,0.0,MID,0,MID,0.0,465607,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1
860920,Eddie Nketiah,FWD,Arsenal,1.5,0,0,2,0,0.0,13,0.0,0.1,0.1,0.15,312,0,0,0.4,0.0,2024-04-06T16:30:00Z,1,5,0,0,0,0,32,0,353317,0,3,0,4.0,1,-3051,797,3848,51,False,0,205533.0,Eddie,Nketiah,13.0,11.0,284.0,FWD,FWD,FWD,5.5,205533,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
1352713,Carlos Baleba,MID,Brighton,1.2,0,0,3,0,4.3,690,0.02,0.02,0.0,3.23,312,3,0,0.8,3.2,2024-04-06T16:30:00Z,90,1,0,0,0,0,32,0,5034,1,3,0,0.0,1,1,164,163,45,True,1,535301.0,Carlos,Baleba,690.0,115.0,167.0,MID,MID,MID,5.0,535301,0,1,2,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1
891855,Jakub Moder,MID,Brighton,0.8,0,0,4,0,0.8,144,0.0,0.02,0.02,2.52,312,2,0,0.2,0.0,2024-04-06T16:30:00Z,62,1,0,0,0,0,32,0,6614,1,3,0,3.0,2,-49,53,102,44,True,0,243505.0,Jakub,Moder,144.0,137.0,0.0,MID,MID,MID,0.0,243505,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2
776151,Benjamin White,DEF,Arsenal,8.0,0,0,21,1,22.8,29,0.07,0.07,0.0,0.53,312,0,0,3.5,12.4,2024-04-06T16:30:00Z,90,5,0,0,0,0,32,0,1871863,1,3,0,0.0,5,177564,188837,11273,59,False,1,198869.0,Benjamin,White,29.0,24.0,11.0,DEF,DEF,DEF,5.5,198869,0,1,3,0,1,0,8,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,22,0,5
795179,Gabriel dos Santos Magalhães,DEF,Arsenal,5.8,0,0,18,1,1.3,5,0.01,0.7,0.69,0.53,312,0,0,7.3,16.4,2024-04-06T16:30:00Z,90,5,0,0,0,0,32,0,2923036,1,3,0,55.0,6,96134,110196,14062,53,False,0,226597.0,Gabriel,dos Santos Magalhães,5.0,3.0,5.0,DEF,DEF,DEF,6.0,226597,1,0,6,1,0,1,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,20,0,6
664444,Takehiro Tomiyasu,DEF,Arsenal,1.8,0,0,3,0,0.1,25,0.0,0.0,0.0,0.15,312,0,0,0.1,1.2,2024-04-06T16:30:00Z,18,5,0,0,0,0,32,0,26303,0,3,0,0.0,1,168,482,314,45,False,0,223723.0,Takehiro,Tomiyasu,25.0,22.0,0.0,DEF,DEF,DEF,0.0,223723,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1
1227012,Simon Adingra,MID,Brighton,1.5,0,0,7,0,3.7,122,0.04,0.16,0.12,3.23,312,3,0,3.3,12.0,2024-04-06T16:30:00Z,90,1,0,0,0,0,32,0,73768,1,3,0,17.0,2,-9063,1198,10261,50,True,0,535818.0,Simon,Adingra,122.0,113.0,543.0,MID,MID,MID,5.5,535818,0,2,1,2,1,0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,9,0,2
562727,David Raya Martin,GK,Arsenal,5.2,0,0,24,1,0.0,113,0.0,0.0,0.0,0.53,312,0,0,1.1,11.2,2024-04-06T16:30:00Z,90,5,0,0,0,0,32,2,988619,1,3,0,0.0,6,132335,141744,9409,51,False,0,154561.0,David,Raya Martin,113.0,15.0,1.0,GK,GK,GK,5.5,154561,0,0,0,0,0,0,7,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,6
955406,William Saliba,DEF,Arsenal,6.2,0,0,24,1,2.3,20,0.01,0.01,0.0,0.53,312,0,0,0.9,7.0,2024-04-06T16:30:00Z,90,5,0,0,0,0,32,0,4291271,1,3,0,0.0,5,65788,83501,17713,58,False,1,462424.0,William,Saliba,20.0,18.0,6.0,DEF,DEF,DEF,6.0,462424,0,0,1,1,0,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,5
1021382,João Pedro Junqueira de Jesus,FWD,Brighton,-0.2,0,0,0,0,4.1,135,0.03,0.18,0.15,0.71,312,1,0,1.6,2.8,2024-04-06T16:30:00Z,27,1,0,0,0,0,32,0,594721,0,3,0,9.0,1,2408,6762,4354,52,True,0,475168.0,João Pedro,Junqueira de Jesus,135.0,129.0,249.0,FWD,FWD,FWD,7.5,475168,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1
