fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1296650,Adam Wharton,MID,Crystal Palace,2.3,0,0,10,0,4.6,807,0.02,0.02,0.0,1.17,302,1,0,1.4,9.0,2024-04-02T18:45:00Z,85,3,0,0,0,0,31,0,1183,1,0,1,0.0,2,26,88,62,50,False,0,496221.0,Adam,Wharton,807.0,216.0,273.0,MID,MID,MID,5.0,496221,0,1,1,1,2,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,11,0,2
789630,Marcus Tavernier,MID,Bournemouth,2.0,0,0,-2,1,5.8,86,0.02,0.02,0.0,0.11,302,0,0,1.4,4.2,2024-04-02T18:45:00Z,90,8,0,0,0,0,31,0,97982,1,0,1,4.0,2,-14397,3110,17507,53,True,1,201658.0,Marcus,Tavernier,86.0,83.0,84.0,MID,MID,MID,5.5,201658,0,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,2
794253,Justin Kluivert,MID,Bournemouth,2.8,0,0,24,0,0.0,72,0.0,0.41,0.41,0.02,302,0,1,6.1,37.4,2024-04-02T18:45:00Z,26,8,0,0,0,0,31,0,67463,0,0,1,24.0,6,-5664,2656,8320,46,True,0,222683.0,Justin,Kluivert,72.0,71.0,81.0,MID,MID,MID,7.0,222683,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,29,2,8
1250253,Dango Ouattara,MID,Bournemouth,4.5,0,0,4,1,11.1,78,0.01,0.01,0.0,0.1,302,0,0,1.9,5.8,2024-04-02T18:45:00Z,63,8,0,0,0,0,31,0,2975,1,0,1,2.0,3,319,567,248,47,True,0,533463.0,Dango,Ouattara,78.0,74.0,83.0,MID,MID,MID,6.0,533463,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,3
706297,Jean-Philippe Mateta,FWD,Crystal Palace,6.3,0,0,6,0,4.3,232,0.03,0.1,0.07,1.22,302,1,0,4.3,17.8,2024-04-02T18:45:00Z,90,3,0,0,0,0,31,0,148521,1,0,1,21.0,2,43351,49110,5759,49,False,0,231747.0,Jean-Philippe,Mateta,232.0,207.0,283.0,FWD,FWD,FWD,7.5,231747,1,0,3,1,0,1,8,1,0,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0,8,0,4
154280,Jordan Ayew,MID,Crystal Palace,2.7,0,0,4,1,4.5,221,0.01,0.04,0.03,0.7,302,0,0,2.8,4.4,2024-04-02T18:45:00Z,69,3,0,0,0,0,31,0,45887,1,0,1,19.0,3,173,3652,3479,54,False,0,80146.0,Jordan,Ayew,221.0,192.0,0.0,MID,MID,MID,0.0,80146,1,3,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,3,2,0,0,9,0,3
1330872,David Ozoh,MID,Crystal Palace,0.3,0,0,3,0,0.3,721,0.0,0.0,0.0,0.52,302,1,0,0.3,2.4,2024-04-02T18:45:00Z,20,3,0,0,0,0,31,0,679,0,0,1,0.0,1,3,19,16,45,False,0,531989.0,David,Ozoh,721.0,212.0,280.0,MID,MID,MID,4.5,531989,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1140003,Illia Zabarnyi,DEF,Bournemouth,4.2,0,1,25,1,1.2,89,0.01,0.01,0.0,0.11,302,0,0,2.1,19.8,2024-04-02T18:45:00Z,90,8,0,0,0,0,31,0,399717,1,0,1,0.0,7,571,19038,18467,45,True,0,477580.0,Illia,Zabarnyi,89.0,85.0,71.0,DEF,DEF,DEF,5.0,477580,0,1,5,0,1,0,3,2,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,26,0,6
719330,Dean Henderson,GK,Crystal Palace,2.0,0,0,17,0,0.0,385,0.0,0.0,0.0,1.22,302,1,0,3.0,30.2,2024-04-02T18:45:00Z,90,3,0,0,0,0,31,5,43285,1,0,1,0.0,3,4869,7038,2169,44,False,0,172649.0,Dean,Henderson,385.0,201.0,253.0,GK,GK,GK,5.0,172649,0,0,2,0,0,0,2,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,2,0,19,0,3
503659,Joachim Andersen,DEF,Crystal Palace,1.7,0,0,3,0,0.4,220,0.01,0.03,0.02,1.22,302,1,0,1.5,10.2,2024-04-02T18:45:00Z,90,3,0,0,0,0,31,0,1462462,1,0,1,4.0,1,-8226,19196,27422,47,False,1,174874.0,Joachim,Andersen,220.0,191.0,317.0,DEF,DEF,DEF,4.5,174874,0,1,6,1,0,0,2,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,1
464486,Enes Ünal,FWD,Bournemouth,3.5,0,0,5,0,10.1,804,0.01,0.01,0.0,0.02,302,0,0,1.4,4.2,2024-04-02T18:45:00Z,1,8,0,0,0,0,31,0,2740,0,0,1,0.0,1,-84,294,378,50,True,0,168636.0,Enes,Ünal,804.0,65.0,98.0,FWD,FWD,FWD,5.5,168636,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,6,0,1
819215,Lloyd Kelly,DEF,Bournemouth,2.8,0,2,26,1,1.9,70,0.01,0.13,0.12,0.11,302,0,0,2.4,14.6,2024-04-02T18:45:00Z,90,8,0,0,0,0,31,0,5526,1,0,1,7.0,7,1055,1175,120,45,True,1,235530.0,Lloyd,Kelly,70.0,404.0,0.0,DEF,DEF,DEF,0.0,235530,0,3,7,2,1,0,10,2,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,29,2,9
214570,Jeffrey Schlupp,MID,Crystal Palace,0.3,0,0,2,0,0.5,240,0.0,0.0,0.0,0.52,302,1,0,0.2,1.2,2024-04-02T18:45:00Z,20,3,0,0,0,0,31,0,9383,0,0,1,0.0,1,-27,40,67,48,False,0,86417.0,Jeffrey,Schlupp,240.0,214.0,0.0,MID,MID,MID,0.0,86417,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
146830,Joel Ward,DEF,Crystal Palace,2.0,0,0,18,0,0.9,242,0.01,0.01,0.0,1.22,302,1,0,2.4,23.4,2024-04-02T18:45:00Z,90,3,0,0,0,0,31,0,22745,1,0,1,0.0,2,-15,375,390,45,False,0,55494.0,Joel,Ward,242.0,215.0,0.0,DEF,DEF,DEF,0.0,55494,0,0,7,3,1,0,7,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,18,0,4
562724,Lewis Cook,MID,Bournemouth,2.2,0,0,13,1,7.0,66,0.04,0.04,0.0,0.11,302,0,0,2.4,16.6,2024-04-02T18:45:00Z,90,8,0,0,0,0,31,0,14379,1,0,1,0.0,3,-1855,803,2658,50,True,0,155408.0,Lewis,Cook,66.0,64.0,88.0,MID,MID,MID,5.0,155408,0,0,2,2,2,0,8,3,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,13,0,5
