fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1341475,Antonín Kinsky,GK,Spurs,2.3,0,0,11,0,0.0,716,0.0,0.0,0.0,1.45,201,2,0,2.9,29.4,2025-01-15T20:00:00Z,90,False,1,0,0,0,0,21,3,16054,1,1,2,0.0,2,14739,16258,1519,45,False,0,485055.0,Antonín,Kinsky,0.0,716.0,567.0,0,GK,GK,4.0,485055,0,0,4,1,0,0,9,2,1,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,13,0,2
434325,Thomas Partey,MID,Arsenal,3.0,0,0,16,0,18.2,20,0.11,0.18,0.07,0.78,201,1,0,3.6,16.2,2025-01-15T20:00:00Z,90,False,18,0,0,0,0,21,0,88255,1,1,2,2.0,2,-2644,2967,5611,50,True,0,167199.0,Thomas,Partey,15.0,20.0,0.0,MID,MID,MID,0.0,167199,0,1,1,2,2,0,3,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,2
724306,Yves Bissouma,MID,Spurs,1.4,0,0,-1,0,1.3,482,0.0,0.0,0.0,0.3,201,2,0,0.1,0.0,2025-01-15T20:00:00Z,45,False,1,0,0,0,0,21,0,30961,1,1,2,0.0,1,-869,772,1641,49,False,0,227127.0,Yves,Bissouma,493.0,482.0,587.0,MID,MID,MID,5.5,227127,0,0,2,0,0,0,5,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1
654908,Richarlison de Andrade,FWD,Spurs,0.2,0,0,5,0,18.6,497,0.09,0.09,0.0,0.3,201,0,0,2.4,5.8,2025-01-15T20:00:00Z,12,False,1,0,0,0,0,21,0,36231,0,1,2,0.0,1,-233,155,388,68,False,0,212319.0,Richarlison,de Andrade,509.0,497.0,597.0,MID,FWD,FWD,6.5,212319,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
1386775,Lucas Bergvall,MID,Spurs,1.0,0,0,22,0,14.1,481,0.01,0.01,0.0,1.45,201,2,0,4.6,32.2,2025-01-15T20:00:00Z,90,False,1,0,0,0,0,21,0,100501,1,1,2,0.0,2,7278,14959,7681,44,False,0,570526.0,Lucas,Bergvall,0.0,481.0,586.0,0,MID,MID,5.5,570526,0,2,5,4,1,2,2,6,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,22,0,4
1203661,Radu Drăgușin,DEF,Spurs,0.4,0,0,12,0,10.3,486,0.0,0.0,0.0,1.45,201,2,0,4.0,27.2,2025-01-15T20:00:00Z,90,False,1,0,0,0,0,21,0,32085,1,1,2,2.0,1,-2700,1383,4083,43,False,0,493125.0,Radu,Dragusin,777.0,486.0,572.0,DEF,DEF,DEF,4.5,493125,0,2,5,1,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,1
1021586,Gabriel Martinelli Silva,MID,Arsenal,4.2,0,0,4,0,12.0,9,0.05,0.09,0.04,0.36,201,0,0,3.0,3.0,2025-01-15T20:00:00Z,29,False,18,0,0,0,0,21,0,487392,0,1,2,15.0,1,-78909,28430,107339,68,True,0,444145.0,Gabriel,Martinelli Silva,12.0,9.0,19.0,MID,MID,MID,7.0,444145,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
574645,Mikel Merino,MID,Arsenal,3.0,0,0,3,0,0.3,633,0.0,0.0,0.0,0.09,201,0,0,0.3,2.2,2025-01-15T20:00:00Z,3,False,18,0,0,0,0,21,0,8595,0,1,2,0.0,1,452,1452,1000,60,True,0,195384.0,Mikel,Merino,0.0,633.0,22.0,0,MID,MID,6.0,195384,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
749736,Kai Havertz,FWD,Arsenal,2.8,0,0,-8,0,3.3,4,0.01,0.41,0.4,0.78,201,1,0,5.0,0.0,2025-01-15T20:00:00Z,90,False,18,0,0,0,0,21,0,927592,1,1,2,47.0,1,-90975,23441,114416,78,True,1,219847.0,Kai,Havertz,6.0,4.0,30.0,MID,FWD,FWD,7.5,219847,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-8,0,1
318615,Leandro Trossard,MID,Arsenal,4.2,0,2,26,0,13.5,23,0.03,0.3,0.27,0.57,201,1,1,8.6,34.2,2025-01-15T20:00:00Z,76,False,18,0,0,0,0,21,0,184871,1,1,2,38.0,9,-19876,3755,23631,68,True,0,116216.0,Leandro,Trossard,26.0,23.0,20.0,MID,MID,MID,7.0,116216,1,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,2,9
