fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
882401,Boubakary Soumaré,MID,Leicester,2.0,0,0,17,0,29.5,285,0.06,0.06,0.0,1.52,257,4,0,5.1,17.6,2025-02-21T20:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,43205,1,4,0,4.0,2,-1063,1285,2348,44,True,0,225902.0,Boubakary,Soumaré,0.0,285.0,0.0,0,MID,MID,0.0,225902.0,0.0,1.0,1.0,0.0,2.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0,17.0,0,2
247761,Conor Coady,DEF,Leicester,0.5,0,0,-1,0,0.0,288,0.0,0.0,0.0,0.29,257,1,0,0.1,0.6,2025-02-21T20:00:00Z,7,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,39317,0,4,0,0.0,1,-687,494,1181,40,True,0,94147.0,Conor,Coady,0.0,288.0,0.0,0,DEF,DEF,0.0,94147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,-1.0,0,1
154280,Jordan Ayew,MID,Leicester,1.8,0,0,8,0,21.3,192,0.08,0.08,0.0,0.96,257,3,0,2.9,7.4,2025-02-21T20:00:00Z,54,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,19203,1,4,0,0.0,1,34,855,821,52,True,0,80146.0,Jordan,Ayew,221.0,192.0,0.0,MID,MID,MID,0.0,80146.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0,8.0,0,1
205893,Jannik Vestergaard,DEF,Leicester,0.8,0,0,3,0,0.3,307,0.0,0.0,0.0,0.56,257,1,0,1.4,13.4,2025-02-21T20:00:00Z,45,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,207320,0,4,0,0.0,1,3183,7945,4762,39,True,0,93100.0,Jannik,Vestergaard,0.0,307.0,0.0,0,DEF,DEF,0.0,93100.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,1
873014,Oliver Skipp,MID,Leicester,0.5,0,0,3,0,0.3,501,0.0,0.0,0.0,0.29,257,1,0,0.3,0.8,2025-02-21T20:00:00Z,13,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,4329,0,4,0,2.0,1,-37,42,79,47,True,0,209042.0,Oliver,Skipp,515.0,501.0,0.0,MID,MID,MID,0.0,209042.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0,3.0,0,1
1336566,Facundo Buonanotte,MID,Leicester,0.2,0,0,-1,0,1.7,117,0.01,0.11,0.1,0.56,257,1,0,0.9,0.0,2025-02-21T20:00:00Z,35,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,62328,0,4,0,8.0,0,-3411,995,4406,47,True,1,536916.0,Facundo,Buonanotte,125.0,117.0,168.0,MID,MID,MID,5.0,536916.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0,-1.0,0,0
666857,Yoane Wissa,FWD,Brentford,3.5,0,2,37,1,1.8,110,0.02,0.59,0.58,0.51,257,0,1,7.5,34.8,2025-02-21T20:00:00Z,90,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,1511296,1,4,0,38.0,8,179326,267169,87843,63,False,0,216646.0,Yoane,Wissa,119.0,110.0,135.0,FWD,FWD,FWD,7.5,216646.0,1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0,37.0,2,8
967941,Mads Hermansen,GK,Leicester,1.0,0,0,-2,0,0.0,293,0.0,0.0,0.0,1.52,257,4,0,2.4,24.2,2025-02-21T20:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,26,3,45323,1,4,0,0.0,1,-925,718,1643,44,True,0,467189.0,Mads,Hermansen,0.0,293.0,0.0,0,GK,GK,0.0,467189.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,0.0,1,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0,1
286119,Jamie Vardy,FWD,Leicester,3.5,0,0,12,0,3.5,306,0.0,0.37,0.37,1.52,257,4,0,5.3,9.0,2025-02-21T20:00:00Z,90,0,0,0,0,0,0,0,False,4,0,0,0,0,26,0,602219,1,4,0,40.0,2,-8372,19828,28200,54,True,0,101668.0,Jamie,Vardy,0.0,306.0,0.0,0,FWD,FWD,0.0,101668.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0,12.0,0,2
1157236,Yehor Yarmoliuk,MID,Brentford,0.8,0,0,15,0,14.6,111,0.01,0.09,0.08,0.1,257,0,0,5.9,11.0,2025-02-21T20:00:00Z,45,0,0,0,0,0,0,0,False,11,0,0,0,0,26,0,294435,0,4,0,33.0,1,-9308,1667,10975,44,False,0,508395.0,Yegor,Yarmoliuk,120.0,111.0,129.0,MID,MID,MID,5.0,508395.0,1.0,0.0,1.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0.0,-0.0,15.0,0,1
