fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
620026,Hwang Hee-chan,MID,Wolves,0.0,0,0,3,0,0.6,550,0.0,0.0,0.0,0.95,320,1,0,0.4,1.4,2025-04-13T13:00:00Z,7,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,30451,0,2,4,2.0,1,-1728,174,1902,61,True,0,184754.0,Hwang,Hee-chan,557.0,550.0,642.0,MID,MID,MID,6.0,184754,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1174672,João Victor Gomes da Silva,MID,Wolves,0.0,0,0,17,0,7.6,553,0.01,0.07,0.06,1.0,320,1,0,1.6,3.4,2025-04-13T13:00:00Z,82,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,28246,1,2,4,5.0,2,-3630,164,3794,49,True,0,448089.0,João Victor,Gomes da Silva,559.0,553.0,646.0,MID,MID,MID,5.5,448089,0,3,1,3,0,0,10,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,17,0,4
416175,José Malheiro de Sá,GK,Wolves,0.0,0,0,2,0,0.0,554,0.0,0.0,0.0,1.96,320,2,0,1.4,13.8,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,32,2,342023,1,2,4,0.0,1,-13751,4325,18076,44,True,0,149065.0,José,Malheiro de Sá,569.0,554.0,628.0,GK,GK,GK,4.5,149065,0,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,1
724306,Yves Bissouma,MID,Spurs,0.0,0,0,6,0,3.8,482,0.01,0.04,0.03,0.94,320,2,0,1.9,8.0,2025-04-13T13:00:00Z,54,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,27411,1,2,4,7.0,0,-133,142,275,48,False,1,227127.0,Yves,Bissouma,493.0,482.0,587.0,MID,MID,MID,5.5,227127,1,1,1,1,0,0,2,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0
654908,Richarlison de Andrade,FWD,Spurs,0.0,0,0,27,0,0.3,497,0.0,0.94,0.94,0.58,320,1,1,6.8,31.0,2025-04-13T13:00:00Z,15,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,39910,0,2,4,37.0,5,277,430,153,68,False,0,212319.0,Richarlison,de Andrade,509.0,497.0,597.0,MID,FWD,FWD,6.5,212319,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,0,5
470834,Nélson Cabral Semedo,DEF,Wolves,0.0,0,0,-4,0,1.5,559,0.05,0.1,0.05,1.96,320,2,0,1.5,9.6,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,65641,1,2,4,4.0,1,-7754,1262,9016,45,True,0,200402.0,Nélson,Cabral Semedo,572.0,559.0,0.0,DEF,DEF,DEF,0.0,200402,0,0,2,1,3,0,6,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-4,0,1
1386775,Lucas Bergvall,MID,Spurs,0.0,0,0,-1,0,19.2,481,0.05,0.05,0.0,1.45,320,2,0,1.7,0.0,2025-04-13T13:00:00Z,35,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,114303,0,2,4,0.0,1,-4508,1805,6313,44,False,0,570526.0,Lucas,Bergvall,0.0,481.0,586.0,0,MID,MID,5.5,570526,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1
769166,Jean-Ricner Bellegarde,MID,Wolves,0.0,0,0,9,0,0.8,535,0.0,0.0,0.0,0.69,320,0,0,0.8,7.2,2025-04-13T13:00:00Z,41,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,39195,1,2,4,0.0,1,-13581,1374,14955,49,True,0,231057.0,Jean-Ricner,Bellegarde,715.0,535.0,644.0,MID,MID,MID,5.5,231057,0,2,2,2,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,1
1114979,Emmanuel Agbadou,DEF,Wolves,0.0,0,0,13,0,3.3,720,0.01,0.08,0.07,1.96,320,2,0,3.3,25.6,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,29312,1,2,4,4.0,1,2163,4450,2287,40,True,0,516939.0,Emmanuel,Agbadou,0.0,720.0,631.0,0,DEF,DEF,4.5,516939,0,1,6,3,1,1,4,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,13,0,3
1288111,Mathys Tel,MID,Spurs,0.0,0,2,36,0,21.1,768,0.21,0.44,0.23,2.39,320,4,1,8.5,42.0,2025-04-13T13:00:00Z,90,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,11801,1,2,4,22.0,9,-1977,570,2547,58,False,0,511499.0,Mathys,Tel,0.0,768.0,584.0,0,MID,MID,6.5,511499,1,1,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,2,9
1192166,Rodrigo Martins Gomes,MID,Wolves,0.0,0,0,3,0,0.6,563,0.0,0.0,0.0,0.95,320,1,0,0.3,2.4,2025-04-13T13:00:00Z,20,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,7395,0,2,4,0.0,1,-62,40,102,51,True,0,483081.0,Rodrigo,Martins Gomes,0.0,563.0,635.0,0,MID,DEF,4.5,483081,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-4,0,0,0,0,-1,0,1
620618,Rodrigo Bentancur,MID,Spurs,0.0,0,0,5,0,2.8,480,0.02,0.02,0.0,1.45,320,2,0,0.8,2.8,2025-04-13T13:00:00Z,35,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,14073,0,2,4,2.0,1,-105,145,250,49,False,0,202993.0,Rodrigo,Bentancur,492.0,480.0,585.0,MID,MID,MID,5.5,202993,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
591734,Dominic Solanke-Mitchell,FWD,Spurs,0.0,0,0,-3,0,1.7,82,0.02,0.48,0.46,1.8,320,3,0,0.0,0.0,2025-04-13T13:00:00Z,74,0,0,0,0,0,0,0,False,20,0,0,0,0,32,0,583811,1,2,4,4.0,2,-39022,6323,45345,73,False,0,154566.0,Dominic,Solanke,85.0,82.0,596.0,FWD,FWD,FWD,7.5,154566,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,2
933845,Rayan Aït-Nouri,DEF,Wolves,0.0,1,3,43,0,41.2,533,0.73,0.78,0.05,1.0,320,1,1,12.5,65.0,2025-04-13T13:00:00Z,69,0,0,0,0,0,0,0,False,18,0,0,0,0,32,0,956837,1,2,4,19.0,14,-70453,15577,86030,48,True,0,448514.0,Rayan,Aït-Nouri,545.0,533.0,402.0,DEF,DEF,DEF,6.0,448514,1,2,1,2,0,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,3,14
