fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
933768,Curtis Jones,MID,Liverpool,4.6,0,0,5,0,3.7,324,0.02,0.02,0.0,0.55,196,1,0,0.4,0.6,2025-01-05T16:30:00Z,60,False,14,0,0,0,0,20,0,71973,1,2,2,0.0,2,9364,18088,8724,53,True,0,206915.0,Curtis,Jones,300.0,324.0,388.0,MID,MID,MID,5.5,206915,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
422685,Bruno Borges Fernandes,MID,Man Utd,2.2,1,2,32,0,64.3,366,0.29,0.35,0.06,2.82,196,2,0,12.2,44.0,2025-01-05T16:30:00Z,90,False,12,0,0,0,0,20,0,911549,1,2,2,14.0,7,-151160,13869,165029,83,False,0,141746.0,Bruno,Borges Fernandes,373.0,366.0,449.0,MID,MID,MID,9.0,141746,1,3,2,0,1,0,8,3,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,32,2,9
1199272,Rasmus Højlund,FWD,Man Utd,0.6,0,0,4,0,3.8,375,0.0,0.11,0.11,2.18,196,2,0,2.9,2.0,2025-01-05T16:30:00Z,86,False,12,0,0,0,0,20,0,135452,1,2,2,23.0,2,-27844,3573,31417,69,False,0,497894.0,Rasmus,Højlund,617.0,375.0,465.0,FWD,FWD,FWD,6.5,497894,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2
847983,Lisandro Martínez,DEF,Man Utd,2.0,0,0,21,0,13.8,380,0.11,0.19,0.08,2.82,196,2,1,8.7,56.2,2025-01-05T16:30:00Z,90,False,12,0,0,0,0,20,0,364089,1,2,2,17.0,7,-31225,2692,33917,44,False,0,221820.0,Lisandro,Martínez,391.0,380.0,437.0,DEF,DEF,DEF,5.0,221820,1,0,4,1,3,1,3,3,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,21,0,9
292462,Mohamed Salah,MID,Liverpool,12.6,0,0,30,0,28.6,328,0.38,1.38,1.0,1.05,196,2,1,10.3,35.8,2025-01-05T16:30:00Z,90,False,14,0,0,0,0,20,0,7763805,1,2,2,39.0,7,145285,154173,8888,136,True,0,118748.0,Mohamed,Salah,308.0,328.0,381.0,MID,MID,MID,14.5,118748,1,3,1,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-6,24,0,7
950561,Darwin Núñez Ribeiro,FWD,Liverpool,2.2,0,0,1,0,0.0,316,0.0,0.0,0.0,0.51,196,1,0,0.0,0.0,2025-01-05T16:30:00Z,30,False,14,0,0,0,0,20,0,211205,0,2,2,0.0,0,-6960,3829,10789,70,True,1,447203.0,Darwin,Núñez Ribeiro,293.0,316.0,397.0,FWD,FWD,FWD,6.5,447203,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1035614,Manuel Ugarte,MID,Man Utd,0.0,0,0,15,0,7.0,652,0.01,0.01,0.0,2.82,196,2,0,2.1,13.6,2025-01-05T16:30:00Z,90,False,12,0,0,0,0,20,0,9046,1,2,2,0.0,2,-284,513,797,49,False,0,232112.0,Manuel,Ugarte,0.0,652.0,459.0,0,MID,MID,5.0,232112,0,3,2,3,0,0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,2
963964,Harvey Elliott,MID,Liverpool,2.0,0,0,3,0,10.3,319,0.0,0.0,0.0,0.38,196,0,0,1.4,3.2,2025-01-05T16:30:00Z,4,False,14,0,0,0,0,20,0,24015,0,2,2,0.0,1,-305,376,681,52,True,0,444884.0,Harvey,Elliott,295.0,319.0,389.0,MID,MID,MID,5.5,444884,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
775539,Noussair Mazraoui,DEF,Man Utd,0.2,0,0,4,0,4.5,594,0.01,0.05,0.04,2.82,196,2,0,2.0,10.6,2025-01-05T16:30:00Z,90,False,12,0,0,0,0,20,0,1284690,1,2,2,5.0,1,-223172,11734,234906,45,False,0,230001.0,Noussair,Mazraoui,0.0,594.0,438.0,0,DEF,DEF,5.0,230001,0,0,1,0,1,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
209405,Virgil van Dijk,DEF,Liverpool,3.2,0,0,8,0,10.8,339,0.01,0.31,0.3,1.05,196,2,0,7.3,23.4,2025-01-05T16:30:00Z,90,False,14,0,0,0,0,20,0,2569651,1,2,2,39.0,1,-82563,48759,131322,65,True,0,97032.0,Virgil,van Dijk,313.0,339.0,373.0,DEF,DEF,DEF,6.0,97032,1,0,5,0,2,1,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,0,1
