fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
620026,Hwang Hee-chan,MID,Wolves,1.3,0,0,3,0,10.6,550,0.01,0.01,0.0,0.68,29,0,0,1.7,4.4,2024-08-31T14:00:00Z,30,False,16,0,0,0,0,3,0,73088,0,1,1,2.0,1,-12372,5169,17541,64,False,0,184754.0,Hwang,Hee-chan,557.0,550.0,642.0,MID,MID,MID,6.0,184754,0,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1174672,João Victor Gomes da Silva,MID,Wolves,1.0,0,0,-3,0,3.5,553,0.01,0.07,0.06,0.36,29,1,0,0.8,3.4,2024-08-31T14:00:00Z,59,False,16,0,0,0,0,3,0,12372,1,1,1,1.0,0,-851,956,1807,50,False,1,448089.0,João Victor,Gomes da Silva,559.0,553.0,646.0,MID,MID,MID,5.5,448089,0,0,1,3,0,0,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-3,0,0
169719,Chris Wood,FWD,Nott'm Forest,6.3,0,3,31,0,7.3,447,0.01,0.48,0.47,0.74,29,1,1,13.0,41.2,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,789654,1,1,1,81.0,9,-19356,112136,131492,61,True,0,60689.0,Chris,Wood,468.0,447.0,525.0,FWD,FWD,FWD,7.5,60689,3,3,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,3,9
795371,Ibrahim Sangaré,MID,Nott'm Forest,1.3,0,0,4,0,11.8,442,0.01,0.01,0.0,0.62,29,1,0,3.0,14.4,2024-08-31T14:00:00Z,57,False,20,0,0,0,0,3,0,268272,1,1,1,4.0,0,26785,68764,41979,45,True,1,210462.0,Ibrahim,Sangaré,713.0,442.0,521.0,MID,MID,MID,5.0,210462,0,3,1,4,1,0,2,7,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0
536455,Gonçalo Manuel Ganchinho Guedes,MID,Wolves,0.3,0,0,6,0,0.1,548,0.0,0.0,0.0,0.35,29,0,0,0.3,3.2,2024-08-31T14:00:00Z,15,False,16,0,0,0,0,3,0,8464,0,1,1,0.0,1,-887,893,1780,54,False,0,181284.0,Gonçalo Manuel,Ganchinho Guedes,554.0,548.0,647.0,MID,MID,MID,5.5,181284,0,2,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
169162,Craig Dawson,DEF,Wolves,1.3,0,0,11,0,0.3,542,0.0,0.0,0.0,1.04,29,1,0,3.1,26.6,2024-08-31T14:00:00Z,90,False,16,0,0,0,0,3,0,17648,1,1,1,4.0,2,-1126,636,1762,45,False,0,60232.0,Craig,Dawson,551.0,542.0,0.0,DEF,DEF,DEF,0.0,60232,0,1,7,1,0,2,4,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,11,0,4
789502,Morgan Gibbs-White,MID,Nott'm Forest,4.3,0,0,13,0,36.7,433,0.7,0.83,0.13,0.74,29,1,0,10.6,14.6,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,484356,1,1,1,55.0,1,45045,103142,58097,65,True,1,222531.0,Morgan,Gibbs-White,447.0,433.0,515.0,MID,MID,MID,7.5,222531,2,1,2,0,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,0,1
470834,Nélson Cabral Semedo,DEF,Wolves,0.7,0,0,7,0,1.9,559,0.04,0.04,0.0,0.69,29,1,0,1.5,12.8,2024-08-31T14:00:00Z,74,False,16,0,0,0,0,3,0,3397,1,1,1,0.0,2,859,1161,302,45,False,0,200402.0,Nélson,Cabral Semedo,572.0,559.0,0.0,DEF,DEF,DEF,0.0,200402,0,1,4,2,0,0,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2
940442,Tommy Doyle,MID,Wolves,0.7,0,0,2,0,11.7,544,0.02,0.06,0.04,0.68,29,0,0,1.7,2.4,2024-08-31T14:00:00Z,30,False,16,0,0,0,0,3,0,4193,0,1,1,3.0,1,-358,211,569,49,False,0,220394.0,Tommy,Doyle,351.0,544.0,0.0,MID,MID,MID,0.0,220394,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
769166,Jean-Ricner Bellegarde,MID,Wolves,3.0,0,0,19,0,1.8,535,0.0,0.07,0.07,0.69,29,1,1,4.3,32.0,2024-08-31T14:00:00Z,74,False,16,0,0,0,0,3,0,4097,1,1,1,9.0,6,-169,494,663,50,False,1,231057.0,Jean-Ricner,Bellegarde,715.0,535.0,644.0,MID,MID,MID,5.5,231057,1,0,1,0,1,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,6
280287,Sam Johnstone,GK,Wolves,1.0,0,0,11,0,0.0,204,0.0,0.0,0.0,1.04,29,1,0,3.1,30.8,2024-08-31T14:00:00Z,90,False,16,0,0,0,0,3,4,38643,1,1,1,0.0,3,-3688,2023,5711,44,False,0,101982.0,Sam,Johnstone,230.0,204.0,627.0,GK,GK,GK,4.5,101982,0,0,0,0,0,0,4,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,3,0,14,0,3
682548,Ola Aina,DEF,Nott'm Forest,4.0,0,0,10,0,17.0,422,0.11,0.12,0.01,0.74,29,1,0,3.0,11.6,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,196208,1,1,1,1.0,2,85318,118711,33393,44,True,0,159506.0,Olu,Aina,604.0,422.0,507.0,DEF,DEF,DEF,5.0,159506,0,2,0,0,5,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
643717,Taiwo Awoniyi,FWD,Nott'm Forest,1.0,0,0,2,0,0.0,424,0.0,0.0,0.0,0.01,29,0,0,0.0,0.0,2024-08-31T14:00:00Z,1,False,20,0,0,0,0,3,0,62136,0,1,1,0.0,1,-16743,3966,20709,59,True,0,210156.0,Taiwo,Awoniyi,437.0,424.0,527.0,FWD,FWD,FWD,5.5,210156,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
766611,Nikola Milenković,DEF,Nott'm Forest,2.7,0,0,10,0,10.3,573,0.01,0.01,0.0,0.74,29,1,0,2.1,8.6,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,22945,1,1,1,2.0,2,3002,4904,1902,45,True,0,227444.0,Nikola,Milenković,0.0,573.0,505.0,0,DEF,DEF,5.5,227444,0,0,0,1,1,0,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
846383,Callum Hudson-Odoi,MID,Nott'm Forest,2.7,0,0,9,0,2.8,434,0.05,0.2,0.15,0.71,29,1,0,2.0,3.6,2024-08-31T14:00:00Z,79,False,20,0,0,0,0,3,0,287806,1,1,1,14.0,2,-44001,18379,62380,55,True,0,209046.0,Callum,Hudson-Odoi,205.0,434.0,516.0,MID,MID,MID,6.0,209046,0,3,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2
933845,Rayan Aït-Nouri,DEF,Wolves,1.3,0,0,-2,0,23.5,533,0.02,0.36,0.34,0.36,29,1,0,5.7,8.0,2024-08-31T14:00:00Z,59,False,16,0,0,0,0,3,0,251262,1,1,1,25.0,1,17280,40003,22723,45,False,0,448514.0,Rayan,Aït-Nouri,545.0,533.0,402.0,DEF,DEF,DEF,6.0,448514,2,1,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1
421786,Mario Lemina,MID,Wolves,3.0,1,1,27,0,12.2,557,0.01,0.01,0.0,1.04,29,1,0,5.5,41.2,2024-08-31T14:00:00Z,90,False,16,0,0,0,0,3,0,14590,1,1,1,2.0,5,-957,1181,2138,50,False,1,151086.0,Mario,Lemina,565.0,557.0,0.0,MID,MID,MID,0.0,151086,0,2,2,5,2,0,9,8,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,27,1,7
821100,Jørgen Strand Larsen,FWD,Wolves,3.3,0,0,6,0,11.2,566,0.04,0.04,0.0,0.89,29,1,0,1.7,1.4,2024-08-31T14:00:00Z,85,False,16,0,0,0,0,3,0,85873,1,1,1,4.0,2,52344,69403,17059,55,False,0,247412.0,Jørgen,Strand Larsen,0.0,566.0,654.0,0,FWD,FWD,6.5,247412,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2
1200657,Yerson Mosquera,DEF,Wolves,0.3,0,0,10,0,0.4,558,0.0,0.0,0.0,1.04,29,1,0,2.4,21.8,2024-08-31T14:00:00Z,90,False,16,0,0,0,0,3,0,95582,1,1,1,2.0,2,10152,24460,14308,40,False,0,501837.0,Yerson,Mosquera,788.0,558.0,634.0,DEF,DEF,DEF,4.5,501837,0,1,1,0,3,3,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
1114798,João Pedro Ferreira Silva,MID,Nott'm Forest,0.7,0,0,1,0,0.0,596,0.0,0.0,0.0,0.01,29,0,0,0.1,1.0,2024-08-31T14:00:00Z,1,False,20,0,0,0,0,3,0,10757,0,1,1,0.0,1,-1131,1470,2601,60,True,0,510500.0,João Pedro,Ferreira Silva,0.0,596.0,518.0,0,MID,MID,5.5,510500,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
239920,Matt Doherty,DEF,Wolves,0.3,0,0,3,0,0.0,543,0.0,0.0,0.0,0.35,29,0,0,0.7,7.4,2024-08-31T14:00:00Z,15,False,16,0,0,0,0,3,0,21002,0,1,1,0.0,1,-1173,1195,2368,45,False,0,87835.0,Matt,Doherty,598.0,543.0,632.0,DEF,DEF,DEF,4.5,87835,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
1050166,Anthony Elanga,MID,Nott'm Forest,2.0,0,0,9,0,30.2,432,0.07,0.09,0.02,0.73,29,1,0,4.6,4.0,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,150115,1,1,1,12.0,2,-17710,11466,29176,54,True,0,449434.0,Anthony,Elanga,378.0,432.0,486.0,MID,MID,MID,7.0,449434,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9,0,2
1013277,Toti António Gomes,DEF,Wolves,1.0,0,0,6,0,1.6,567,0.01,0.01,0.0,1.04,29,1,0,1.5,13.8,2024-08-31T14:00:00Z,90,False,16,0,0,0,0,3,0,21398,1,1,1,0.0,1,-931,1075,2006,45,False,1,510362.0,Toti António,Gomes,573.0,567.0,637.0,DEF,DEF,DEF,4.5,510362,0,0,5,1,1,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
1089691,Elliot Anderson,MID,Nott'm Forest,3.3,1,2,28,0,42.2,423,0.07,0.12,0.05,0.73,29,1,0,8.4,30.8,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,14399,1,1,1,11.0,6,-1031,1089,2120,50,True,1,215379.0,Elliot,Anderson,403.0,423.0,517.0,MID,MID,MID,5.5,215379,0,1,0,4,0,0,6,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,2,6
863098,Matheus Santos Carneiro Da Cunha,FWD,Wolves,3.0,0,0,15,0,36.5,541,0.34,0.58,0.24,1.04,29,1,0,5.6,5.0,2024-08-31T14:00:00Z,90,False,16,0,0,0,0,3,0,282792,1,1,1,14.0,2,71541,104815,33274,65,False,0,430871.0,Matheus,Santos Carneiro Da Cunha,590.0,541.0,450.0,FWD,FWD,MID,8.0,430871,0,4,3,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,0,2
1458711,Murillo Santiago Costa dos Santos,DEF,Nott'm Forest,3.7,0,0,12,0,1.3,436,0.01,0.01,0.0,0.74,29,1,0,3.2,29.0,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,61601,1,1,1,2.0,2,8264,14119,5855,45,True,0,575476.0,Murillo,Santiago Costa dos Santos,696.0,436.0,506.0,DEF,DEF,DEF,5.5,575476,0,0,3,1,0,3,4,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,2
181069,Matz Sels,GK,Nott'm Forest,3.7,0,0,5,0,0.0,443,0.0,0.0,0.0,0.74,29,1,0,0.9,9.4,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,1,167878,1,1,1,0.0,2,37065,63562,26497,45,True,0,85633.0,Matz,Sels,808.0,443.0,502.0,GK,GK,GK,5.0,85633,0,1,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,6,0,2
775614,Ryan Yates,MID,Nott'm Forest,2.2,0,0,4,0,11.0,449,0.02,0.02,0.0,0.12,29,0,0,2.8,7.0,2024-08-31T14:00:00Z,32,False,20,0,0,0,0,3,0,26451,0,1,1,10.0,1,-7876,2654,10530,50,True,0,204968.0,Ryan,Yates,470.0,449.0,522.0,MID,MID,MID,5.0,204968,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1174296,André Trindade da Costa Neto,MID,Wolves,1.6,0,0,4,0,0.1,642,0.0,0.0,0.0,0.15,29,0,0,0.2,2.2,2024-08-31T14:00:00Z,4,False,16,0,0,0,0,3,0,0,0,1,1,0.0,1,0,0,0,50,False,0,509291.0,André,Trindade da Costa Neto,0.0,642.0,643.0,0,MID,MID,5.5,509291,0,0,0,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
1078788,Neco Williams,DEF,Nott'm Forest,3.0,0,0,1,0,11.7,437,0.03,0.15,0.12,0.74,29,1,0,2.7,7.4,2024-08-31T14:00:00Z,90,False,20,0,0,0,0,3,0,71770,1,1,1,8.0,2,16990,24310,7320,45,True,0,215136.0,Neco,Williams,467.0,437.0,508.0,DEF,DEF,DEF,5.0,215136,0,2,2,1,0,0,3,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
1132960,Ramón Sosa,MID,Nott'm Forest,0.5,0,0,5,0,20.8,620,0.06,0.15,0.09,0.03,29,0,0,3.4,6.2,2024-08-31T14:00:00Z,10,False,20,0,0,0,0,3,0,1175,0,1,1,7.0,1,32,179,147,55,True,0,502222.0,Ramón,Sosa,0.0,620.0,0.0,0,MID,MID,0.0,502222,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1
