fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
1396784,Andre Brooks,MID,Sheffield Utd,-0.5,0,0,10,0,0.3,655,0.0,0.0,0.0,0.78,147,1,0,0.8,7.2,2023-12-06T19:30:00Z,73,11,0,0,0,0,15,0,3546,1,2,0,0.0,2,-1,89,90,44,True,0,538210.0,Andre,Brooks,655.0,0.0,0.0,MID,0,MID,0.0,538210,0,0,0,2,2,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
933768,Curtis Jones,MID,Liverpool,1.5,0,0,-1,0,5.3,300,0.04,0.13,0.09,0.41,147,0,0,1.4,1.0,2023-12-06T19:30:00Z,31,17,0,0,0,0,15,0,5127,0,2,0,8.0,1,-5,163,168,49,False,0,206915.0,Curtis,Jones,300.0,324.0,388.0,MID,MID,MID,5.5,206915,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,1
210971,Oliver Norwood,MID,Sheffield Utd,0.2,0,0,-1,0,0.0,488,0.0,0.0,0.0,0.47,147,1,0,0.0,0.0,2023-12-06T19:30:00Z,4,11,0,0,0,0,15,0,5497,0,2,0,0.0,0,-899,82,981,48,True,1,79934.0,Oliver,Norwood,488.0,0.0,0.0,MID,0,MID,0.0,79934,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
820140,Ibrahima Konaté,DEF,Liverpool,2.5,0,0,20,1,2.5,302,0.02,0.07,0.05,0.66,147,0,0,5.4,32.6,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,154697,1,2,0,19.0,5,-803,5741,6544,49,False,1,204716.0,Ibrahima,Konaté,302.0,326.0,374.0,DEF,DEF,DEF,5.5,204716,1,1,2,2,4,1,4,4,2,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,23,0,7
860914,Luis Díaz,MID,Liverpool,2.8,0,0,6,1,17.5,303,0.11,0.11,0.0,0.25,147,0,0,3.5,7.8,2023-12-06T19:30:00Z,66,17,0,0,0,0,15,0,775189,1,2,0,10.0,3,7678,40281,32603,74,False,0,244731.0,Luis,Díaz,303.0,327.0,383.0,MID,MID,MID,8.0,244731,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,8,0,3
1258092,William Osula,FWD,Sheffield Utd,0.0,0,0,4,0,12.3,490,0.0,0.0,0.0,0.78,147,1,0,1.6,3.4,2023-12-06T19:30:00Z,74,11,0,0,0,0,15,0,160620,1,2,0,0.0,2,19586,26623,7037,43,True,0,538207.0,William,Osula,490.0,590.0,500.0,FWD,FWD,FWD,5.5,538207,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2
202643,Wataru Endo,MID,Liverpool,3.8,0,0,8,1,4.5,668,0.06,0.06,0.0,0.66,147,0,0,1.5,10.8,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,7904,1,2,0,0.0,2,1377,1603,226,54,False,1,158983.0,Wataru,Endo,668.0,320.0,392.0,MID,MID,MID,5.0,158983,0,2,2,2,1,0,5,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,10,0,2
568571,Joe Gomez,DEF,Liverpool,2.8,0,0,25,1,3.8,298,0.02,0.09,0.07,0.66,147,0,0,2.2,10.2,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,47926,1,2,0,8.0,6,-301,1380,1681,45,False,0,171287.0,Joe,Gomez,298.0,322.0,376.0,DEF,DEF,DEF,5.0,171287,0,0,5,1,1,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,6
846005,Dominik Szoboszlai,MID,Liverpool,5.0,0,1,32,1,26.7,309,0.13,0.6,0.47,0.66,147,0,1,10.0,50.6,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,644729,1,2,0,23.0,9,-23441,17585,41026,71,False,0,424876.0,Dominik,Szoboszlai,309.0,336.0,387.0,MID,MID,MID,6.5,424876,1,3,1,1,1,0,12,4,3,0,0,0,1,0,0,0,2,0,0,0,3,2,0,0,37,1,11
760712,Trent Alexander-Arnold,DEF,Liverpool,11.0,1,3,50,1,105.0,290,0.4,0.42,0.02,0.66,147,0,0,15.2,41.8,2023-12-06T19:30:00Z,90,17,0,0,0,0,15,0,1113499,1,2,0,5.0,12,149074,154702,5628,80,False,0,169187.0,Trent,Alexander-Arnold,290.0,311.0,0.0,DEF,DEF,DEF,0.0,169187,0,0,1,1,2,0,8,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,3,12
