fotmob_id,name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,mng_clean_sheets,mng_draw,mng_goals_scored,mng_loss,mng_underdog_draw,mng_underdog_win,mng_win,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,code,first_name,second_name,23_id,24_id,25_id,23_position,24_position,25_position,25_cost,opta_id,shots_on_target,fouls_won,clearances,tackles_won,interceptions,blocks,recoveries,tackles,tackles_lost,saves_inside_box,saves_outside_box,penalties_scored,games,abs_cleans_change,abs_goals_scored_change,abs_goals_conceded_change,abs_def_contribution_change,bps_cleans_change,bps_goals_scored_change,bps_goals_conceded_change,bps_fouls_won_change,bps_shot_on_target_change,bps_saves_change,bps_penalties_scored_change,new_bps,new_bonus,new_total_points
865931,Max Kilman,DEF,West Ham,3.0,0,0,6,0,1.8,524,0.01,0.01,0.0,0.79,373,1,0,2.0,18.2,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,153068,1,3,1,0.0,1,6520,9588,3068,43,False,1,214048.0,Max,Kilman,563.0,524.0,605.0,DEF,DEF,DEF,4.5,214048,0,0,5,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
524437,Tomáš Souček,MID,West Ham,4.3,0,0,14,0,5.6,530,0.02,0.1,0.08,0.79,373,1,0,3.7,14.2,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,170194,1,3,1,17.0,2,7295,12466,5171,48,False,0,215439.0,Tomáš,Souček,542.0,530.0,613.0,MID,MID,MID,6.0,215439,1,1,3,0,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,2
523825,Jarrod Bowen,MID,West Ham,10.0,1,3,48,0,27.9,514,0.16,0.28,0.12,0.79,373,1,1,12.6,66.8,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,2121876,1,3,1,31.0,13,511612,527212,15600,79,False,0,178186.0,Jarrod,Bowen,526.0,514.0,624.0,MID,MID,FWD,8.0,178186,2,0,1,0,0,1,3,2,2,0,0,0,1,0,-1,0,0,0,6,0,0,0,0,0,54,4,13
1079103,Jacob Greaves,DEF,Ipswich,0.7,0,0,4,0,1.4,270,0.01,0.04,0.03,1.01,373,3,0,2.9,22.0,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,267994,1,3,1,6.0,1,-3167,6870,10037,38,True,0,449429.0,Jacob,Greaves,0.0,270.0,0.0,0,DEF,DEF,0.0,449429,0,1,8,0,1,1,6,1,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,3
586768,Guido Rodríguez,MID,West Ham,2.3,1,0,17,0,11.3,588,0.02,0.02,0.0,0.32,373,0,0,3.5,21.6,2025-05-25T15:00:00Z,10,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,7087,0,3,1,2.0,4,15,59,44,48,False,0,197024.0,Guido,Rodríguez,0.0,588.0,618.0,0,MID,MID,5.0,197024,0,0,0,2,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,4
760320,Aaron Wan-Bissaka,DEF,West Ham,6.7,1,0,23,0,20.5,388,0.04,0.04,0.0,0.79,373,1,0,5.5,34.0,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,760100,1,3,1,0.0,5,132070,142118,10048,45,False,0,214590.0,Aaron,Wan-Bissaka,401.0,388.0,610.0,DEF,DEF,DEF,4.5,214590,0,1,2,1,2,0,7,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,0,5
760329,Nathan Broadhead,MID,Ipswich,1.7,0,1,27,0,14.7,262,0.02,0.12,0.1,0.94,373,2,1,8.0,41.4,2025-05-25T15:00:00Z,77,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,1415,1,3,1,24.0,8,18,48,30,49,True,0,173818.0,Nathan,Broadhead,0.0,262.0,0.0,0,MID,MID,0.0,173818,2,0,0,0,0,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,2,9
305219,Massimo Luongo,MID,Ipswich,0.0,0,0,3,0,0.2,277,0.0,0.0,0.0,0.0,373,0,0,0.3,0.6,2025-05-25T15:00:00Z,2,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,23962,0,3,1,2.0,1,537,993,456,43,True,0,106606.0,Massimo,Luongo,0.0,277.0,0.0,0,MID,MID,0.0,106606,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
750033,George Hirst,FWD,Ipswich,1.7,0,0,4,0,2.8,272,0.0,0.0,0.0,0.94,373,2,0,0.7,0.0,2025-05-25T15:00:00Z,69,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,6586,1,3,1,6.0,2,1254,1857,603,54,True,0,222625.0,George,Hirst,0.0,272.0,0.0,0,FWD,FWD,0.0,222625,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,2
980381,Leif Davis,DEF,Ipswich,0.0,0,0,-2,0,40.9,267,0.12,0.12,0.0,1.01,373,3,0,5.8,10.8,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,101351,1,3,1,6.0,1,138,2133,1995,42,True,0,455084.0,Leif,Davis,0.0,267.0,0.0,0,DEF,DEF,0.0,455084,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-2,0,1
719219,Konstantinos Mavropanos,DEF,West Ham,1.5,0,0,21,0,0.8,528,0.0,0.0,0.0,0.79,373,1,0,3.3,32.0,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,14804,1,3,1,0.0,2,-7,130,137,43,False,0,233963.0,Konstantinos,Mavropanos,676.0,528.0,606.0,DEF,DEF,DEF,4.5,233963,0,2,8,2,1,1,7,2,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,21,0,4
512013,Christian Walton,GK,Ipswich,0.0,0,0,4,0,0.0,283,0.0,0.0,0.0,1.01,373,3,0,2.4,23.8,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,38,3,18598,1,3,1,0.0,2,-104,213,317,43,True,0,108813.0,Christian,Walton,0.0,283.0,0.0,0,GK,GK,0.0,108813,0,0,1,0,0,0,11,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,6,0,2
1215652,Omari Giraud-Hutchinson,MID,Ipswich,2.3,0,0,7,0,8.5,274,0.06,0.31,0.25,1.01,373,3,0,6.0,10.4,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,29800,1,3,1,41.0,2,-739,1358,2097,52,True,0,503301.0,Omari,Giraud-Hutchinson,0.0,274.0,0.0,0,MID,MID,0.0,503301,1,1,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2
766435,Lucas Tolentino Coelho de Lima,MID,West Ham,1.0,0,0,4,0,1.2,527,0.0,0.0,0.0,0.32,373,0,0,0.3,1.8,2025-05-25T15:00:00Z,10,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,108806,0,3,1,0.0,1,335,925,590,57,False,0,224024.0,Lucas,Tolentino Coelho de Lima,539.0,527.0,612.0,MID,MID,MID,6.0,224024,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
789578,Dara O'Shea,DEF,Ipswich,0.7,0,0,4,0,1.2,630,0.02,0.02,0.0,1.01,373,3,0,2.7,25.8,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,146789,1,3,1,0.0,1,6352,13564,7212,38,True,0,216616.0,Dara,O'Shea,173.0,630.0,0.0,DEF,DEF,DEF,0.0,216616,0,1,11,1,2,0,2,2,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,3
30973,Łukasz Fabiański,GK,West Ham,1.3,0,0,11,0,0.0,521,0.0,0.0,0.0,0.79,373,1,0,2.6,25.6,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,38,3,1149843,1,3,1,0.0,3,-23593,5014,28607,39,False,0,37096.0,Lukasz,Fabianski,533.0,521.0,0.0,GK,GK,GK,0.0,37096,0,0,1,0,0,0,7,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,0,13,0,3
891743,Mohammed Kudus,MID,West Ham,4.5,0,1,27,0,1.0,525,0.01,0.09,0.08,0.32,373,0,1,5.4,36.4,2025-05-25T15:00:00Z,17,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,301850,0,3,1,17.0,7,15507,20809,5302,62,False,0,460842.0,Mohammed,Kudus,689.0,525.0,582.0,MID,MID,MID,6.5,460842,1,2,0,1,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,2,8
801120,Jens Cajuste,MID,Ipswich,1.7,1,0,24,0,13.7,619,0.04,0.04,0.0,0.94,373,2,0,4.5,31.2,2025-05-25T15:00:00Z,77,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,14310,1,3,1,0.0,5,-343,313,656,45,True,0,454667.0,Jens,Cajuste,0.0,619.0,0.0,0,MID,MID,0.0,454667,0,1,0,2,3,1,5,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0,5
690149,Axel Tuanzebe,DEF,Ipswich,0.7,0,0,2,0,18.0,282,0.08,0.08,0.0,1.01,373,3,0,3.5,13.2,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,133844,1,3,1,4.0,1,-1034,1007,2041,39,True,0,180804.0,Axel,Tuanzebe,0.0,282.0,198.0,0,DEF,DEF,4.0,180804,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
279490,James Ward-Prowse,MID,West Ham,4.0,0,2,37,0,30.3,531,0.22,0.71,0.49,0.48,373,1,1,10.0,45.4,2025-05-25T15:00:00Z,79,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,59476,1,3,1,24.0,9,312,775,463,61,False,0,101178.0,James,Ward-Prowse,664.0,531.0,614.0,MID,MID,MID,6.0,101178,1,1,0,0,1,0,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,3,10
1315319,Ollie Scarles,DEF,West Ham,1.0,0,0,10,0,12.5,677,0.01,0.01,0.0,0.48,373,1,0,3.1,14.2,2025-05-25T15:00:00Z,71,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,15142,1,3,1,4.0,2,-907,149,1056,40,False,0,536109.0,Ollie,Scarles,784.0,677.0,608.0,DEF,DEF,DEF,4.5,536109,0,0,1,0,1,0,1,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,2
783505,Edson Álvarez Velázquez,MID,West Ham,1.3,0,0,10,0,4.7,511,0.04,0.12,0.08,0.48,373,1,0,2.6,19.0,2025-05-25T15:00:00Z,79,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,14042,1,3,1,2.0,2,41,127,86,50,False,0,213999.0,Edson,Álvarez Velázquez,642.0,511.0,616.0,MID,MID,MID,5.0,213999,0,0,5,3,1,0,3,5,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,10,0,4
789507,Jack Taylor,MID,Ipswich,0.7,0,0,3,0,0.8,281,0.0,0.0,0.0,0.08,373,1,0,0.1,0.4,2025-05-25T15:00:00Z,12,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,3100,0,3,1,0.0,1,-2,42,44,48,True,0,231899.0,Jack,Taylor,0.0,281.0,0.0,0,MID,MID,0.0,231899,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
307317,Vladimír Coufal,DEF,West Ham,2.5,0,0,4,0,0.1,516,0.0,0.0,0.0,0.32,373,0,0,0.4,4.0,2025-05-25T15:00:00Z,18,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,44827,0,3,1,0.0,1,1915,2446,531,41,False,0,164555.0,Vladimír,Coufal,528.0,516.0,0.0,DEF,DEF,DEF,0.0,164555,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
605647,Conor Chaplin,MID,Ipswich,0.7,0,0,5,0,4.3,265,0.05,0.29,0.24,0.94,373,2,0,1.8,1.0,2025-05-25T15:00:00Z,69,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,8333,1,3,1,13.0,2,2,82,80,51,True,0,196411.0,Conor,Chaplin,0.0,265.0,0.0,0,MID,MID,0.0,196411,0,1,0,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,2
1113903,Liam Delap,FWD,Ipswich,0.5,0,0,-5,0,0.8,268,0.0,0.04,0.04,0.08,373,1,0,0.6,0.0,2025-05-25T15:00:00Z,20,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,376915,0,3,1,10.0,0,-3132,24083,27215,56,True,1,463034.0,Liam,Delap,0.0,268.0,250.0,0,FWD,FWD,6.5,463034,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-5,0,0
185326,Sam Morsy,MID,Ipswich,1.3,0,0,19,0,4.7,278,0.07,0.11,0.04,1.01,373,3,0,1.9,6.6,2025-05-25T15:00:00Z,87,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,14386,1,3,1,8.0,2,-180,364,544,48,True,0,74944.0,Sam,Morsy,0.0,278.0,0.0,0,MID,MID,0.0,74944,1,1,1,2,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,2
955214,Jean-Clair Todibo,DEF,West Ham,3.0,0,0,6,0,1.1,591,0.01,0.01,0.0,0.76,373,1,0,2.9,28.2,2025-05-25T15:00:00Z,90,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,31902,1,3,1,0.0,2,1439,2193,754,42,False,0,462116.0,Jean-Clair,Todibo,0.0,591.0,609.0,0,DEF,DEF,4.5,462116,0,0,4,2,2,1,2,4,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,6,0,4
914402,Jack Clarke,MID,Ipswich,0.7,0,0,7,0,11.1,631,0.08,0.18,0.1,0.08,373,1,0,3.2,4.6,2025-05-25T15:00:00Z,20,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,4659,0,3,1,16.0,1,-39,90,129,54,True,0,443261.0,Jack,Clarke,0.0,631.0,0.0,0,MID,MID,0.0,443261,0,0,0,1,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,1
491827,Sam Szmodics,MID,Ipswich,-0.2,0,0,6,0,11.4,611,0.01,0.01,0.0,0.08,373,1,0,1.6,4.6,2025-05-25T15:00:00Z,12,0,0,0,0,0,0,0,False,19,0,0,0,0,38,0,17170,0,3,1,0.0,1,-63,47,110,57,True,0,172453.0,Sam,Szmodics,0.0,611.0,0.0,0,MID,MID,0.0,172453,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,1
276791,Niclas Füllkrug,FWD,West Ham,2.0,0,0,7,0,16.4,589,0.04,0.21,0.17,0.48,373,1,0,4.5,9.6,2025-05-25T15:00:00Z,72,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,98701,1,3,1,19.0,2,4817,6496,1679,67,False,0,91889.0,Niclas,Füllkrug,0.0,589.0,625.0,0,FWD,FWD,6.0,91889,1,1,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7,0,2
155782,Aaron Cresswell,DEF,West Ham,2.7,0,0,3,0,0.0,517,0.0,0.0,0.0,0.04,373,0,0,0.0,0.2,2025-05-25T15:00:00Z,1,0,0,0,0,0,0,0,False,10,0,0,0,0,38,0,196763,0,3,1,0.0,1,288,4152,3864,39,False,0,55459.0,Aaron,Cresswell,530.0,517.0,0.0,DEF,DEF,DEF,0.0,55459,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1
